Symbol,Name,Sector,Industry Name,Ind Group Rank,Exchange,Current Price,Price % Chg,Price $ Chg,Volume (1000s),Vol % Chg vs 50-Day,EPS Rating,RS Rating,Ind Group RS,SMR Rating,A/D Rating,Comp Rating
HON,Honeywell International,MISC,Diversified Operations,63,NASDAQ,207.46,1,2.12,1923,-15.7,81,42,B+,B,E,66
IEP,Icahn Enterprises Lp,MISC,Diversified Operations,63,NASDAQ,55.03,0.6,0.34,307,-29.9,30,42,B+,D,E,43
JCI,Johnson Controls Intl,MISC,Diversified Operations,63,NYSE,72.39,0.1,0.08,4065,88.5,65,86,B+,C,E,76
MDU,M D U Resources Group,MISC,Diversified Operations,63,NYSE,29.44,1,0.29,555,2.6,65,42,B+,C,B-,64
MMM,Three M Company,MISC,Diversified Operations,63,NYSE,166.86,-0.3,-0.57,2357,40.6,51,32,B+,A,D-,52
OTTR,Otter Tail Corp,MISC,Diversified Operations,63,NASDAQ,62.69,0.3,0.19,57,-34.1,93,92,B+,B,D-,95
PHG,Koninklijke Philips ADR,MISC,Diversified Operations,63,NYSE,33.22,-0.7,-0.25,884,-51,54,16,B+,C,E,31
ROP,Roper Technologies Inc,MISC,Diversified Operations,63,NYSE,453.49,2.6,11.5,668,124.3,74,52,B+,B,D-,76
SEB,Seaboard Corp,MISC,Diversified Operations,63,AMEX,3875.35,1.9,71.68,0,-46.5,35,72,B+,B,D+,72
TRS,Trimas Corp,MISC,Diversified Operations,63,NASDAQ,34.25,-2.1,-0.73,51,-3.5,77,81,B+,C,C-,86
ZY,Zymergen Inc,MISC,Diversified Operations,63,NASDAQ,4.98,-2.5,-0.13,641,-32.5,10,1,B+,-,E,7
AAC,Ares Acquisition Cl A,MISC,Finance-Blank Check,76,NYSE,9.76,0.2,0.02,83,-63,39,60,B,-,C+,59
AACI,Armada Acquisition Crp I,MISC,Finance-Blank Check,76,NASDAQ,9.85,-0.6,-0.06,2,-93.8,8,72,B,E,B-,56
AAQC,Accelerate Acq Cl A,MISC,Finance-Blank Check,76,NYSE,9.71,0,0,0,0,8,65,B,-,B,52
ABGI,ABG Acq Corp I Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.72,0,0,0,0,8,55,B,-,D-,38
ACAH,Atlantic Coastal Acq ClA,MISC,Finance-Blank Check,76,NASDAQ,9.89,-0.1,-0.01,1,-99.4,8,72,B,-,A-,59
ACAQ,Athena Consumer Acq Cl A,MISC,Finance-Blank Check,76,NYSE,9.93,-0.1,-0.01,179,212.6,8,65,B,-,-,44
ACBA,Ace Global Business Acq,MISC,Finance-Blank Check,76,NASDAQ,10.14,0,0,0,0,8,72,B,-,B-,49
ACDI,Ascendant Digi AcqIIIClA,MISC,Finance-Blank Check,76,NYSE,9.91,-0.2,-0.02,210,1728.3,8,69,B,-,-,47
ACEV,Ace Convergence Acq Cl A,MISC,Finance-Blank Check,76,NASDAQ,10,0,0,235,78.3,59,55,B,-,C-,56
ACII,Atlas Crest inv II Cl A,MISC,Finance-Blank Check,76,NYSE,9.73,-0.1,-0.01,2,-96.4,8,60,B,-,B-,45
ACQR,Independence Hldgs Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.72,0,0,0,0,8,65,B,-,B,52
ACRO,Acropolis Infra Acq Cl A,MISC,Finance-Blank Check,76,NYSE,9.67,0,0,0,0,8,65,B,-,D-,40
ACTD,Arclight Clean Tr II ClA,MISC,Finance-Blank Check,76,NASDAQ,9.86,0,0,378,8,8,69,B,-,C+,48
ADAL,Anthemis Digi Acq I Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.91,0,0,0,0,8,75,B,-,-,50
ADER,26 Capital Acq Corp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.86,0.3,0.03,213,135.9,39,65,B,-,D-,58
ADEX,Adit Edtech Acquisition,MISC,Finance-Blank Check,76,NYSE,9.87,-0.3,-0.03,39,-80.6,8,72,B,-,D-,44
ADOC,Edoc Acquisition Cl A,MISC,Finance-Blank Check,76,NASDAQ,10.27,0.1,0.01,1676,16343.9,4,69,B,-,C+,49
ADRA,Adara Acquisition Cl A,MISC,Finance-Blank Check,76,AMEX,9.81,0.3,0.03,0,-97.2,39,65,B,-,B,62
AEAC,Authentic Equity Acq ClA,MISC,Finance-Blank Check,76,NASDAQ,9.75,0.1,0.01,13,-38.7,39,65,B,-,B-,62
AEAE,Altenergy Acq Crp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.86,-0.7,-0.07,19,-46,8,60,B,-,-,42
AEHA,Aesther HealthcareAcqClA,MISC,Finance-Blank Check,76,NASDAQ,10.02,0.4,0.04,2,-85.7,8,65,B,-,C-,43
AFAC,Arena Fortify Acq Cp ClA,MISC,Finance-Blank Check,76,NASDAQ,9.95,0,0,119,423.4,8,65,B,-,-,43
AFAQ,Af Acquisition Corp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.69,0.2,0.02,31,129.8,8,60,B,-,C-,42
AFTR,Afternext Healthtech ClA,MISC,Finance-Blank Check,76,NYSE,9.62,-0.7,-0.07,5,-86.5,8,65,B,-,B+,51
AGAC,African Gold Acq Cl A,MISC,Finance-Blank Check,76,NYSE,9.73,0.1,0.01,10,-85.2,8,65,B,-,B-,51
AGBA,Agba Acquisition Limited,MISC,Finance-Blank Check,76,NASDAQ,11.04,0.1,0.01,0,-81.8,4,75,B,-,C+,52
AGCB,Altimeter Growth 2 Cl A,MISC,Finance-Blank Check,76,NYSE,9.76,-0.1,-0.01,114,-45.4,8,39,B,-,D-,31
AGGR,Agile Growth Corp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.7,-0.2,-0.02,2,-89.1,8,65,B,-,D,41
AHPA,Avista Public Acq II ClA,MISC,Finance-Blank Check,76,NASDAQ,9.99,0,0,0,0,8,69,B,-,B+,55
AKIC,Sports Ventures Acq Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.87,0.4,0.04,7,-90.4,8,65,B,-,B-,47
ALAC,Alberton Acquisition Crp,MISC,Finance-Blank Check,76,NASDAQ,11.86,0,0.01,3,-51.5,17,69,B,-,A-,59
ALCC,Altc Acquisition Cl A,MISC,Finance-Blank Check,76,NYSE,9.78,-0.5,-0.05,1,-97.2,8,60,B,-,C,42
ALOR,Alsp Orchid Acq Cp I ClA,MISC,Finance-Blank Check,76,NASDAQ,9.94,-0.2,-0.02,9,-83.5,8,69,B,-,-,46
ALPA,Alpha Healthcare III ClA,MISC,Finance-Blank Check,76,NASDAQ,9.62,0,0,0,0,8,60,B,-,D-,39
ALSA,Alpha Star Acquisition,MISC,Finance-Blank Check,76,NASDAQ,9.81,-0.1,-0.01,40,-63.8,8,65,B,-,-,46
ALTU,Altitude Acq Corp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.91,0.1,0.01,6,-94.1,4,65,B,-,B+,42
AMAO,American Acq Opp Cl A,MISC,Finance-Blank Check,76,NASDAQ,10.06,0,0,0,0,8,69,B,-,B,53
AMCI,AMCI Acquisition II Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.62,0,0,0,0,8,55,B,-,E,35
AMPI,Advanced Merger Ptns ClA,MISC,Finance-Blank Check,76,NYSE,9.7,-0.1,-0.01,40,108.2,8,65,B,-,B,53
ANAC,Arctos Northstar AcqCl A,MISC,Finance-Blank Check,76,NYSE,9.75,0,0,0,-99.9,8,60,B,-,C-,43
ANZU,Anzu Special Acq I Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.73,0,0,0,0,8,65,B,-,B-,49
APAC,Stonebridge Acq Cp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.91,0,0,0,0,8,69,B,-,C+,49
APGB,Apollo Strtgc Grw II ClA,MISC,Finance-Blank Check,76,NYSE,9.73,-0.2,-0.02,140,78.5,47,65,B,-,B,67
APMI,AxonPrime Infra Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.65,0,0,0,0,8,65,B,-,B,48
APN,Apeiron Capital Inv ClA,MISC,Finance-Blank Check,76,NYSE,9.96,0,0,0,0,8,69,B,-,-,47
APSG,Apollo Strat Grw Cp Cl A,MISC,Finance-Blank Check,76,NYSE,9.9,0,0,39,-95.1,69,60,B,-,B-,69
APTM,Alpha Partners Tech Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.73,-0.1,-0.01,1,-95.9,8,69,B,-,C+,48
APXI,Apx Acquisition I Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.83,0,0,0,0,8,1,B,-,-,27
ARBG,Aequi Acq Corp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.8,0.3,0.03,4,-89.4,39,60,B,-,D+,56
ARCK,Arbor Rapha CpBiohldIClA,MISC,Finance-Blank Check,76,NASDAQ,9.98,-0.8,-0.08,10,-67.6,8,75,B,-,-,50
ARGU,Argus Capital Corp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.91,-0.2,-0.02,11,-32.8,8,69,B,-,A+,62
ARIZ,Arisz Acquisition Corp,MISC,Finance-Blank Check,76,NASDAQ,9.8,0,0,0,0,1,69,B,-,-,44
ARRW,Arrowroot AcquisitionClA,MISC,Finance-Blank Check,76,NASDAQ,9.7,0.1,0.01,72,431.2,8,65,B,-,D+,44
ARTA,Artisan Acquisition Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.96,0.1,0.01,68,-57,8,69,B,-,B-,49
ARTE,Artemis Strtgc Inv Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.84,-0.4,-0.04,7,-87.1,8,65,B,-,D,42
ARYD,ARYA ScienceAcq CpIV ClA,MISC,Finance-Blank Check,76,NASDAQ,9.99,1.5,0.15,13,-88.7,4,42,B,-,B-,37
ARYE,ARYA Sciences Acq V Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.74,-0.1,-0.01,9,-61.3,8,55,B,-,E,37
ASAQ,Atlantic Avenue Acq Cl A,MISC,Finance-Blank Check,76,NYSE,9.81,-0.1,-0.01,59,-22.6,33,60,B,-,B+,61
ASAX,Astrea Acquisition Corp,MISC,Finance-Blank Check,76,NASDAQ,9.96,-0.1,-0.01,236,330.6,8,72,B,-,C+,52
ASPA,Abri Spac I Inc,MISC,Finance-Blank Check,76,NASDAQ,9.85,0.3,0.03,3,-86.6,8,69,B,-,A-,55
ASPC,Alpha Capital Acq Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.87,0,0,142,479.6,8,69,B,-,B,57
ASZ,Austerlitz Acq II Cl A,MISC,Finance-Blank Check,76,NYSE,9.74,0.1,0.01,155,-52.8,8,60,B,-,B,46
ATA,Americas Technology Acq,MISC,Finance-Blank Check,76,NYSE,10.17,-0.2,-0.02,0,-97.2,39,69,B,-,B,65
ATAQ,Altimar Acq III Cl A,MISC,Finance-Blank Check,76,NYSE,9.73,0,0,0,0,8,65,B,-,B,50
ATEK,Athena Tech Acq II Cl A,MISC,Finance-Blank Check,76,NYSE,9.7,0,0,0,0,8,1,B,-,-,27
ATVC,Tribe Capital Grw I Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.69,0,0,0,-99.7,8,55,B,-,A-,51
AURC,Aurora Acquisition Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.91,0,0,10,-89.3,8,55,B,-,D,39
AUS,Austerlitz Acq Cp I Cl A,MISC,Finance-Blank Check,76,NYSE,9.74,0,0,32,-77.3,8,55,B,-,D+,41
AVAC,Avalon Acquisition Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.89,-0.2,-0.02,24,-78.5,8,65,B,-,-,49
AVAN,Avanti Acquisition Cl A,MISC,Finance-Blank Check,76,NYSE,9.83,0,0,11,-84,39,55,B,-,D,51
AVHI,Achari Ventures Hldgs I,MISC,Finance-Blank Check,76,NASDAQ,9.9,0.5,0.05,21,-26.3,8,65,B,-,A+,58
AXH,Industrial Human Capital,MISC,Finance-Blank Check,76,NYSE,9.91,0,0,0,0,8,69,B,-,-,48
BACA,Berenson Acq Cp I Cl A,MISC,Finance-Blank Check,76,NYSE,9.71,0.4,0.04,8,-92.4,8,65,B,-,B-,49
BCAC,Brookline Capital Acq,MISC,Finance-Blank Check,76,NASDAQ,10.01,0,0,2,-77.4,33,60,B,-,B-,58
BCSA,Blockchain Coinv I Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.84,0,0,0,-99.9,8,65,B,-,-,43
BENE,Benessere Cap Acq Cl A,MISC,Finance-Blank Check,76,NASDAQ,10.2,-0.1,-0.01,60,-91.2,39,52,B,-,C+,43
BGSX,Build Acquisition Cl A,MISC,Finance-Blank Check,76,NYSE,9.79,0,0,0,0,8,69,B,-,D-,42
BHAC,Crixus BH3 Acq Co Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.94,0,0,0,0,8,75,B,-,A+,62
BHSE,Bull Horn Holdings Corp,MISC,Finance-Blank Check,76,NASDAQ,10.02,0,0,0,-99.1,33,65,B,-,C+,59
BIOS,Bioplus Acq Crp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.88,-1,-0.1,0,-99.2,8,1,B,-,-,27
BIOT,Biotech Acquisition Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.86,-0.1,-0.01,10,-72.6,39,69,B,-,B-,63
BITE,Bite Acquisition Corp,MISC,Finance-Blank Check,76,NYSE,9.72,-0.2,-0.02,3,-82.2,20,65,B,-,B+,59
BLEU,bleuacacia ltd Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.7,0,0,0,0,8,69,B,-,-,48
BLNG,Belong Acquisition Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.75,-0.2,-0.02,11,-37.9,8,69,B,-,B,50
BLSA,B C L S Acquisition Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.83,0.5,0.05,0,-99.7,20,48,B,-,D-,35
BLTS,Bright Lights Acq Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.86,-0.4,-0.04,40,-78.7,4,69,B,-,C+,47
BLUA,Blueriver Acq Corp Cl A,MISC,Finance-Blank Check,76,NYSE,9.73,-0.2,-0.02,0,-99.7,8,65,B,-,B+,57
BMAC,Black Mountain Acq Cl A,MISC,Finance-Blank Check,76,NYSE,9.87,0,0,0,0,8,65,B,-,A+,64
BMAQ,Blockchain Moon Acq Cp,MISC,Finance-Blank Check,76,NASDAQ,9.82,0.1,0.01,3,-88.2,8,65,B,-,D-,40
BNIX,Bannix Acquisition Corp,MISC,Finance-Blank Check,76,NASDAQ,9.85,0.1,0.01,9,-36.6,8,60,B,-,E,35
BNNR,Banner Acquisition Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.84,0.9,0.09,3,-79.4,8,65,B,-,C,35
BOAC,Bluescape Opp Acq Cl A,MISC,Finance-Blank Check,76,NYSE,9.82,0,0,55,-56.9,39,52,B,-,B-,57
BOAS,Boa Acquisition Cl A,MISC,Finance-Blank Check,76,NYSE,9.86,0.2,0.02,77,-8.7,8,69,B,-,B-,53
BOCN,Blue Ocean Acq Crp Cl A,MISC,Finance-Blank Check,76,NASDAQ,0,-,0,0,0,-,1,B,-,-,3
BPAC,Bullpen Parlay Acq Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.81,0,0,0,0,1,1,B,-,-,24
BRD,Beard Energy TransAcqClA,MISC,Finance-Blank Check,76,NYSE,9.82,0,0,2,-95.6,8,65,B,-,-,44
BREZ,Breeze Holdings Acq Corp,MISC,Finance-Blank Check,76,NASDAQ,10.23,-0.1,-0.01,113,215.6,23,69,B,-,A-,63
BRIV,B Riley Prpl 250 Mgr ClA,MISC,Finance-Blank Check,76,NASDAQ,9.64,-0.4,-0.04,14,-33.9,33,65,B,-,D-,55
BRKH,Burtech Acq Crp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.82,0,0,0,0,1,65,B,-,-,0
BRLI,Brilliant Acquisition,MISC,Finance-Blank Check,76,NASDAQ,10.25,0,0,0,0,4,69,B,-,B,52
BRPM,B Riley Prin150 Mrg Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.88,0.2,0.02,226,-20.3,33,60,B,-,E,37
BSAQ,Black Spade Acq Cl A,MISC,Finance-Blank Check,76,NYSE,9.66,0,0,0,0,8,60,B,-,B+,50
BSGA,Blue Safari Grp Acq Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.98,0,0,15,-85.4,8,65,B,-,D-,39
BSKY,Big Sky Grwth PrtnrsCl A,MISC,Finance-Blank Check,76,NASDAQ,9.65,0,0,0,0,8,55,B,-,D+,39
BTAQ,Burgundy Tech Acq Cl A,MISC,Finance-Blank Check,76,NASDAQ,10.03,0,0,15,-86.1,69,55,B,-,B-,67
BTNB,Bridgetown 2 Hldgs Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.91,0.1,0.01,38,-47.5,33,42,B,-,C-,39
BTWN,Bridgetown Holdings Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.82,-0.1,-0.01,228,-36.6,69,33,B,-,D+,45
BWAC,Better World Acq Corp,MISC,Finance-Blank Check,76,NASDAQ,10.2,-0.1,-0.01,0,-99.1,39,69,B,-,A-,68
BWC,Blue Whale Acq Cp I Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.69,0.2,0.02,2,-91.9,8,65,B,-,D-,40
BYTS,BYTE Acquisition Cp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.72,0,0,0,0,8,65,B,-,B+,52
CAS,Cascade Acquisition Cl A,MISC,Finance-Blank Check,76,NYSE,10,0.1,0.01,48,3.2,39,65,B,-,B+,65
CBRG,Chain Bridge I Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.89,0.1,0.01,4,-45.5,8,69,B,-,-,48
CCAC,Citic Capital Acq Cl A,MISC,Finance-Blank Check,76,NYSE,6.94,-4.7,-0.34,753,141.9,39,18,B,-,E,26
CCAI,Cascadia Acq Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.73,0.2,0.02,12,133.8,8,60,B,-,D,40
CCTS,Cactus Acq Cp 1 Ltd Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.88,-0.3,-0.03,1,-92,8,65,B,-,-,43
CCV,Churchill Capital V Cl A,MISC,Finance-Blank Check,76,NYSE,9.81,-0.2,-0.02,23,-88.2,33,48,B,-,C-,41
CCVI,Churchill Capt VI Cl A,MISC,Finance-Blank Check,76,NYSE,9.8,-0.1,-0.01,2,-98.1,8,60,B,-,B-,47
CDAQ,Compass Digital Acq Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.65,0,0,0,0,8,65,B,-,-,45
CENQ,Cenaq Energy Corp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.94,-0.3,-0.03,352,745.8,27,69,B,-,B,62
CFFE,CF Acquisition VIII Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.98,0,0,0,0,4,72,B,-,D+,43
CFIV,CF Acq Corp IV Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.77,-0.1,-0.01,202,63.2,33,60,B,-,C-,53
CFVI,CF Acquisition VI Cl A,MISC,Finance-Blank Check,76,NASDAQ,11.81,-1,-0.12,1559,-79.8,69,94,B,-,B-,77
CHAA,Catcha Investment Cl A,MISC,Finance-Blank Check,76,NYSE,9.7,-0.2,-0.02,21,-38,8,65,B,-,B-,49
CHPM,C H P Merger Corp Cl A,MISC,Finance-Blank Check,76,NASDAQ,10.13,0,0,0,-99.8,58,65,B,-,E,60
CHWA,CHW Acquisition Corp,MISC,Finance-Blank Check,76,NASDAQ,9.79,0.1,0.01,7,150.4,8,69,B,-,B,53
CIIG,CIIG Capital Ptns II ClA,MISC,Finance-Blank Check,76,NASDAQ,9.85,-0.5,-0.05,0,-97.8,8,69,B,-,D-,41
CLAA,Colonnade Acq CorpII ClA,MISC,Finance-Blank Check,76,NYSE,9.71,-0.1,-0.01,0,-99.5,8,65,B,-,C-,46
CLAQ,Cleantech Acquisition Cp,MISC,Finance-Blank Check,76,NASDAQ,9.95,0,0,0,-99.9,69,69,B,-,D,68
CLAS,Class Acceleration Cl A,MISC,Finance-Blank Check,76,NYSE,9.74,0,0,29,-49.1,8,65,B,-,A-,57
CLAY,Chavant Capital Acq Cp,MISC,Finance-Blank Check,76,NASDAQ,9.86,0,0,0,-98.7,8,72,B,-,B+,55
CLBR,Colombier Acq Cp Cl A,MISC,Finance-Blank Check,76,NYSE,9.64,0.1,0.01,100,292.6,8,65,B,-,B,50
CLIM,Climate RlImSl II Aq ClA,MISC,Finance-Blank Check,76,NYSE,9.77,0,0,0,0,8,60,B,-,B-,46
CLOE,Clover Leaf Capital Cl A,MISC,Finance-Blank Check,76,NASDAQ,10,0,0,0,0,8,69,B,-,B+,53
CLRM,Clarim Acquisition Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.72,-0.1,-0.01,40,-28,8,65,B,-,B-,51
CMCA,Capitalworks Emg MktsClA,MISC,Finance-Blank Check,76,NASDAQ,9.92,0.2,0.02,10,-83.4,8,1,B,-,-,27
CND,Concord Acquisition Cl A,MISC,Finance-Blank Check,76,NYSE,10.03,0,0,442,-26.8,4,39,B,-,E,28
CNDA,Concord Acq Cp II Cl A,MISC,Finance-Blank Check,76,NYSE,9.7,-0.2,-0.02,0,-99.6,8,55,B,-,B,43
CNDB,Concord Acq Cp III Cl A,MISC,Finance-Blank Check,76,NYSE,9.87,0,0,47,-33.9,1,69,B,-,-,43
CNGL,Canna-Global Acq Cp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.89,-0.1,-0.01,312,-9.1,8,69,B,-,-,48
CNTQ,Chardan Nextech Acq 2 Cp,MISC,Finance-Blank Check,76,NASDAQ,9.99,0,0,0,0,39,69,B,-,C,62
COLI,Colicity Inc Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.73,0.3,0.03,73,55.2,8,60,B,-,B-,47
CONX,Conx Corp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.82,0.1,0.01,30,-72.2,39,55,B,-,C,56
COOL,Corner Growth Acq Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.76,-0.1,-0.01,121,76.5,8,60,B,-,C,43
CORS,Corsair Partnering CpClA,MISC,Finance-Blank Check,76,NYSE,9.65,0,0,0,0,8,55,B,-,D+,39
COVA,Cova Acquisition Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.72,0.1,0.01,0,-98.5,8,65,B,-,B,54
CPAA,Conyers Park III Acq ClA,MISC,Finance-Blank Check,76,NASDAQ,9.81,-2.8,-0.28,42,46,8,77,B,-,B,55
CPAR,Catalyst Ptnrs AcqCpCl A,MISC,Finance-Blank Check,76,NASDAQ,9.69,0,0,299,655.3,8,65,B,-,C,44
CPTK,Crown Proptech Acq Cl A,MISC,Finance-Blank Check,76,NYSE,9.86,0,0,218,187.4,8,69,B,-,C,49
CPUH,Compute Health Acq Cl A,MISC,Finance-Blank Check,76,NYSE,9.76,0.2,0.02,380,137.6,8,65,B,-,E,38
CREC,Crescera Capital Acq ClA,MISC,Finance-Blank Check,76,NASDAQ,9.87,0.1,0.01,5,-85.6,8,69,B,-,-,48
CRHC,Cohn Robbins Hldgs Cl A,MISC,Finance-Blank Check,76,NYSE,9.88,-0.1,-0.01,132,-81.4,39,55,B,-,B,59
CRU,Crucible Acquisition ClA,MISC,Finance-Blank Check,76,NYSE,9.73,-0.2,-0.02,5,-91.3,39,55,B,-,D+,52
CRZN,Corazon Capitl V838 Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.67,0.1,0.01,74,319,8,60,B,-,E,38
CSTA,Constellation Acq I Cl A,MISC,Finance-Blank Check,76,NYSE,9.73,-0.1,-0.01,0,-99.3,8,65,B,-,D+,44
CTAQ,Carney Tech Acq II Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.76,-0.3,-0.03,2,-86.5,39,60,B,-,B,53
CVII,Churchill Capt VII Cl A,MISC,Finance-Blank Check,76,NYSE,9.75,0,0,87,-76.7,8,60,B,-,E,40
DALS,Da32 Life Sci Tech Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.63,0.1,0.01,15,-85.7,1,52,B,-,D,36
DAOO,Crypto 1 Acq Crp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.86,0.1,0.01,0,-100,1,69,B,-,-,44
DCRD,DecarbonizationPlusIVClA,MISC,Finance-Blank Check,76,NASDAQ,9.88,-0.2,-0.02,3,-90.3,8,65,B,-,C,43
DGNU,Dragoneer GrwOppIII Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.75,0.1,0.01,179,76,39,55,B,-,B,59
DHAC,Digital Health Acq Cp,MISC,Finance-Blank Check,76,NASDAQ,9.93,0,0,0,0,8,69,B,-,-,48
DHBC,DHB Capital Corp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.71,0,0,0,0,8,65,B,-,B+,54
DHCA,Dhc Acquisition Crp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.74,0,0,0,0,8,65,B,-,B+,53
DHHC,Diamondhead Hldgs Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.73,0,0,9,-83.9,8,65,B,-,D-,42
DILA,Dila Capital Acq Cp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.78,0,0,0,0,8,69,B,-,A+,61
DISA,Disruptive Acq Cp I Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.8,0,0,0,0,8,65,B,-,C,45
DKDCA,Data Knights Acq Cl A,MISC,Finance-Blank Check,76,NASDAQ,10.13,0,0,11,-33.3,8,69,B,-,B-,50
DLCA,Deep Lake Capital Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.76,0,0,0,0,8,65,B,-,B+,56
DMAQ,Deep Medicine Acq Cp ClA,MISC,Finance-Blank Check,76,NASDAQ,9.89,0,0,0,0,20,65,B,-,-,54
DMYS,Dmy Technology Grp VIClA,MISC,Finance-Blank Check,76,NYSE,9.78,0,0,24,-79.9,1,55,B,-,E,32
DNAA,Social CapSuvretta I ClA,MISC,Finance-Blank Check,76,NASDAQ,9.88,0.3,0.03,214,-25.4,8,55,B,-,C+,42
DNAB,Social Cap SuvrettaIIClA,MISC,Finance-Blank Check,76,NASDAQ,9.67,0.2,0.02,41,-49.1,8,48,B,-,C,38
DNAC,SocialCapSuvretta IIIClA,MISC,Finance-Blank Check,76,NASDAQ,9.84,-0.1,-0.01,109,-51.5,8,55,B,-,C-,40
DNAD,Social CapSuvretta IVClA,MISC,Finance-Blank Check,76,NASDAQ,9.67,0.4,0.04,53,-45,8,48,B,-,D-,35
DNZ,D and Z Media Acq Cl A,MISC,Finance-Blank Check,76,NYSE,9.72,-0.2,-0.02,25,-20.6,8,65,B,-,B,51
DPCS,Dp Cap Acq Corp I Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.9,0,0,100,461.6,8,65,B,-,-,44
DRAY,Macondray Cap Acq I Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.86,0.1,0.01,18,-57.3,8,60,B,-,C+,43
DSAC,Duddell Strt Acq Crp ClA,MISC,Finance-Blank Check,76,NASDAQ,9.91,-0.1,-0.01,49,-2.9,39,69,B,-,B,64
DSAQ,Direct Selling Acq Cl A,MISC,Finance-Blank Check,76,NYSE,9.95,-0.1,-0.01,40,-33.7,8,65,B,-,A+,58
DTOC,Digital Transf Opp Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.71,0,0,0,0,8,65,B,-,E,40
DTRT,DTRT Health Acq Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.98,0.2,0.02,2,-93.7,8,65,B,-,E,36
DUNE,Dune Acquisition Cl A,MISC,Finance-Blank Check,76,NASDAQ,9.88,0,0,9,-67.9,33,65,B,-,B-,59
DWAC,Digital World Acq Cp ClA,MISC,Finance-Blank Check,76,NASDAQ,80.21,-3.7,-3.04,6430,12.6,8,99,B,-,A-,53
