Symbol,Name,Sector,Industry Name,Ind Group Rank,Exchange,Current Price,Price % Chg,Price $ Chg,Volume (1000s),Vol % Chg vs 50-Day,EPS Rating,RS Rating,Ind Group RS,SMR Rating,A/D Rating,Comp Rating
FIBK,First Intrstate Bncsys A,BANKS,Banks-West/Southwest,26,NASDAQ,36.99,-3.7,-1.42,1036,147.3,61,33,A,C,D+,53
FINW,Finwise Bancorp,BANKS,Banks-West/Southwest,26,NASDAQ,18.72,-3.5,-0.68,39,-41.8,64,98,A,A,A+,99
FNWB,First Northwest Bancorp,BANKS,Banks-West/Southwest,26,NASDAQ,23.25,0,0,17,48.5,93,97,A,B,A+,99
FRC,First Republic Bank,BANKS,Banks-West/Southwest,26,NYSE,178.17,0.8,1.4,899,9,88,39,A,A,E,74
FSBC,Five Star Bancorp,BANKS,Banks-West/Southwest,26,NASDAQ,30.15,-0.2,-0.06,17,-48.1,91,92,A,A,A-,94
FSBW,F S Bancorp,BANKS,Banks-West/Southwest,26,NASDAQ,33.28,0.3,0.09,5,-25.5,62,65,A,C,D,73
GBCI,Glacier Bancorp Inc,BANKS,Banks-West/Southwest,26,NYSE,51.23,-1.4,-0.71,265,38.4,60,44,A,B,C-,68
GNTY,Guaranty Bancshares Inc,BANKS,Banks-West/Southwest,26,NASDAQ,35.5,0.4,0.15,3,-77.1,70,48,A,B,C-,72
HAFC,Hanmi Financial Corp,BANKS,Banks-West/Southwest,26,NASDAQ,26.88,-0.4,-0.12,91,-8.8,75,97,A,B,B+,93
HFWA,Heritage Financial Corp,BANKS,Banks-West/Southwest,26,NASDAQ,24.63,0.5,0.12,140,18.4,58,52,A,C,B-,68
HMST,HomeStreet Inc,BANKS,Banks-West/Southwest,26,NASDAQ,48.43,-1,-0.47,73,-1,69,90,A,C,B-,86
HOPE,Hope Bancorp Inc,BANKS,Banks-West/Southwest,26,NASDAQ,16.62,-1.2,-0.2,405,-8.8,80,93,A,C,C-,86
HTBK,Heritage Commerce Corp,BANKS,Banks-West/Southwest,26,NASDAQ,12.21,-1.7,-0.21,147,37.5,63,88,A,B,B,89
HTH,Hilltop Hldgs Inc,BANKS,Banks-West/Southwest,26,NYSE,32.71,-0.8,-0.25,218,7.8,61,48,A,C,C,67
IBOC,Intl Bancshares Corp,BANKS,Banks-West/Southwest,26,NASDAQ,41.72,-1.9,-0.79,110,2.5,88,65,A,B,B-,85
IBTX,Independent Bank Group,BANKS,Banks-West/Southwest,26,NASDAQ,77.15,0.5,0.36,163,35.6,62,84,A,C,B-,81
LBC,Luther Burbank Corp,BANKS,Banks-West/Southwest,26,NASDAQ,12.85,-0.1,-0.02,20,16.8,81,77,A,C,E,79
MYFW,First Western Financial,BANKS,Banks-West/Southwest,26,NASDAQ,31.85,-0.8,-0.25,20,140.6,73,95,A,B,B,91
NBHC,National Bank Holdings,BANKS,Banks-West/Southwest,26,NYSE,45.17,-1.1,-0.51,54,-22.2,67,91,A,C,B-,86
NRIM,Northrim Bancorp Inc,BANKS,Banks-West/Southwest,26,NASDAQ,43.5,-1.4,-0.61,10,-9.3,64,84,A,B,C,85
OVLY,Oak Valley Bancorp,BANKS,Banks-West/Southwest,26,NASDAQ,18.23,-0.2,-0.04,2,-62.6,73,79,A,B,B-,88
PACW,Pacwest Bancorp,BANKS,Banks-West/Southwest,26,NASDAQ,47.15,-0.9,-0.45,387,-30.1,74,89,A,A,C-,94
PB,Prosperity Bancshares,BANKS,Banks-West/Southwest,26,NYSE,73.35,-0.8,-0.62,255,24,59,69,A,C,D,69
PCB,Pcb Bancorp,BANKS,Banks-West/Southwest,26,NASDAQ,23.08,0.6,0.14,112,153.8,93,96,A,A,B-,95
PFBC,Preferred Bank Los Angls,BANKS,Banks-West/Southwest,26,NASDAQ,79.37,1.4,1.1,43,-4.9,91,95,A,B,C,91
PLBC,Plumas Bancorp Quincy Ca,BANKS,Banks-West/Southwest,26,NASDAQ,37.94,0,0.01,13,140,88,94,A,A,B+,97
PPBI,Pacific Premier Bancorp,BANKS,Banks-West/Southwest,26,NASDAQ,38.25,-1.6,-0.63,213,7.9,78,44,A,A,D-,71
SBSI,Southside Bancshares Inc,BANKS,Banks-West/Southwest,26,NASDAQ,41.96,0.5,0.2,58,45.1,63,85,A,C,B-,83
SFBC,Sound Financial Bancorp,BANKS,Banks-West/Southwest,26,NASDAQ,43.65,0,0,0,0,57,84,A,C,D+,78
SI,Silvergate Cap Corp Cl A,BANKS,Banks-West/Southwest,26,NYSE,104.53,-5.7,-6.35,670,-38,98,29,A,A,C-,75
SPFI,South Plains Financial,BANKS,Banks-West/Southwest,26,NASDAQ,28.46,0.6,0.18,16,4.9,67,93,A,C,B,89
STXB,Spirit of Texas Bancshr,BANKS,Banks-West/Southwest,26,NASDAQ,27.73,-0.6,-0.16,34,-63.2,85,94,A,C,B,92
TBK,Triumph Bancorp Inc,BANKS,Banks-West/Southwest,26,NASDAQ,87.29,-0.4,-0.34,68,-39.4,66,65,A,B,E,65
TCBI,Texas Capital Bancshares,BANKS,Banks-West/Southwest,26,NASDAQ,63.93,0.2,0.16,221,-21.7,52,60,A,C,C,58
TCBK,Trico Bancshares,BANKS,Banks-West/Southwest,26,NASDAQ,43.95,-0.7,-0.3,46,33.1,84,75,A,B,B,87
TCBS,Texas Comunty Bancshares,BANKS,Banks-West/Southwest,26,NASDAQ,16.87,2.9,0.47,2,-29.9,12,83,A,D,B-,63
TCBX,Third Coast Bancshares,BANKS,Banks-West/Southwest,26,NASDAQ,23.83,-3.5,-0.87,17,-66.3,20,60,A,B,C-,64
TSBK,Timberland Bancorp Inc,BANKS,Banks-West/Southwest,26,NASDAQ,27.9,0.4,0.1,7,-36.5,62,65,A,C,C-,75
UBFO,United Security Bncsh Ca,BANKS,Banks-West/Southwest,26,NASDAQ,8.22,0,0,4,-70.3,67,81,A,B,B+,94
UMPQ,Umpqua Holdings Corp,BANKS,Banks-West/Southwest,26,NASDAQ,20.46,-0.4,-0.09,1038,13.5,19,85,A,C,C+,67
VBTX,Veritex Holdings Inc,BANKS,Banks-West/Southwest,26,NASDAQ,40.19,-0.5,-0.2,163,27,92,90,A,B,C,94
WABC,Westamerica Bancorp,BANKS,Banks-West/Southwest,26,NASDAQ,57.76,-0.7,-0.42,35,-15.1,63,69,A,B,B-,79
WAFD,Washington Federal Inc,BANKS,Banks-West/Southwest,26,NASDAQ,35.02,0.1,0.04,266,20.8,80,83,A,B,B+,92
WAL,Western Alliance Bancorp,BANKS,Banks-West/Southwest,26,NYSE,99.25,-0.3,-0.3,783,22.2,94,69,A,A,D+,94
ZION,Zions Bancorp NA,BANKS,Banks-West/Southwest,26,NASDAQ,69.44,0.6,0.39,625,-34.3,75,94,A,B,B+,93
AAON,A A O N Inc,BUILDING,Bldg-A/C & Heating Prds,113,NASDAQ,61.9,-3,-1.91,96,-12.9,55,39,C,C,C+,54
AOS,Smith A O Corp,BUILDING,Bldg-A/C & Heating Prds,113,NYSE,75.04,-0.7,-0.53,771,13.5,75,83,C,A,C-,82
CARR,Carrier Global Corp,BUILDING,Bldg-A/C & Heating Prds,113,NYSE,47.63,1.3,0.64,3238,19.3,62,60,C,B,D-,64
FIX,Comfort Systems U S A,BUILDING,Bldg-A/C & Heating Prds,113,NYSE,86.77,-2.5,-2.21,204,122.3,78,89,C,C,B-,85
LII,Lennox International Inc,BUILDING,Bldg-A/C & Heating Prds,113,NYSE,271.06,-2.2,-6.21,240,62.1,58,32,C,-,D-,34
LMB,Limbach Holdings Inc,BUILDING,Bldg-A/C & Heating Prds,113,NASDAQ,8.39,-0.1,-0.01,23,-36.7,34,39,C,D,A,41
THR,Thermon Group Holdings,BUILDING,Bldg-A/C & Heating Prds,113,NYSE,17.51,-0.6,-0.11,117,49.2,49,72,C,D,D+,66
WSO,Watsco Inc,BUILDING,Bldg-A/C & Heating Prds,113,NYSE,281.55,0.5,1.3,114,35.2,89,60,C,B,C-,81
WSOB,Watsco Inc Cl B,BUILDING,Bldg-A/C & Heating Prds,113,NYSE,280.79,0,0,0,0,89,52,C,B,A+,92
BBCP,Concrete Pumping Hldgs,BUILDING,Bldg-Cement/Concrt/Ag,70,NASDAQ,7.79,-1.9,-0.15,190,134.7,69,72,B,E,C,71
CPAC,Cementos Pacasmayo Ads,BUILDING,Bldg-Cement/Concrt/Ag,70,NYSE,6.62,-0.8,-0.06,3,-60.8,47,81,B,B,B+,78
CRH,C R H Plc Adr,BUILDING,Bldg-Cement/Concrt/Ag,70,NYSE,52.29,1.3,0.66,361,-3.7,86,83,B,C,D+,88
CX,Cemex Sab De Cv Ads,BUILDING,Bldg-Cement/Concrt/Ag,70,NYSE,6.26,0.6,0.04,5238,-19.7,69,32,B,E,B-,54
EXP,Eagle Materials Inc,BUILDING,Bldg-Cement/Concrt/Ag,70,NYSE,147.95,0.4,0.56,203,-0.3,90,79,B,A,D+,91
LOMA,Loma Negra C I A S A ADS,BUILDING,Bldg-Cement/Concrt/Ag,70,NYSE,6.22,-0.4,-0.03,110,-45.8,41,52,B,C,D+,50
MLM,Martin Marietta Materls,BUILDING,Bldg-Cement/Concrt/Ag,70,NYSE,386.1,-1.1,-4.46,243,-5.6,68,83,B,B,E,77
SMID,Smith Midland Corp,BUILDING,Bldg-Cement/Concrt/Ag,70,NASDAQ,27.45,3.4,0.9,31,-39.9,87,99,B,B,C,84
SUM,Summit Materials Cl A,BUILDING,Bldg-Cement/Concrt/Ag,70,NYSE,35.63,-0.8,-0.28,257,-36.3,49,91,B,C,C+,76
USLM,United States Lime&Mnrls,BUILDING,Bldg-Cement/Concrt/Ag,70,NASDAQ,121.53,-2.1,-2.6,7,129,80,39,B,A,C-,72
VMC,Vulcan Materials Co,BUILDING,Bldg-Cement/Concrt/Ag,70,NYSE,189.87,-0.8,-1.53,311,-40.4,33,81,B,B,D-,69
AEHL,Antelope Enterprise Hldg,BUILDING,Bldg-Constr Prds/Misc,72,NASDAQ,1.21,-6.1,-0.08,33,-74.8,44,5,B,E,B,31
AFI,Armstrong Flooring Inc,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,1.91,-1.5,-0.03,47,-93.6,1,10,B,E,C-,13
AMWD,American Woodmark Corp,BUILDING,Bldg-Constr Prds/Misc,72,NASDAQ,57.99,-2.2,-1.33,102,12.6,35,20,B,B,D-,28
APOG,Apogee Enterprises,BUILDING,Bldg-Constr Prds/Misc,72,NASDAQ,45,-1.2,-0.55,104,-7.8,34,89,B,C,C,67
APT,Alpha Pro Tech Ltd,BUILDING,Bldg-Constr Prds/Misc,72,AMEX,4.69,-4.1,-0.2,117,-90.2,53,13,B,B,D,32
ATKR,Atkore Inc,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,105.15,-1,-1.05,444,27.9,99,96,B,A,B+,96
AUVI,Applied Uv Inc,BUILDING,Bldg-Constr Prds/Misc,72,NASDAQ,1.68,-6.7,-0.12,124,-89.9,13,1,B,E,E,9
AWI,Armstrong World Inds,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,98.4,-0.2,-0.18,796,335,81,55,B,A,E,73
AYI,Acuity Brands Inc,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,195.52,0.7,1.45,151,-31.6,81,88,B,B,B-,88
AZEK,Azek Company Inc Cl A,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,34.75,0.8,0.29,1786,69.4,90,30,B,B,B,72
BLD,Topbuild Corp,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,234.57,1.1,2.66,77,-56.1,99,60,B,A,D-,87
BLDR,Builders Firstsource Inc,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,71.9,2.6,1.8,2170,-3.5,99,97,B,A,D-,98
CNM,Core & Main Inc Cl A,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,24.26,-0.8,-0.2,444,-50.2,95,42,B,C,C+,85
CNR,Cornerstone Bld Brands,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,15.4,0.2,0.04,618,46.8,26,85,B,D,B,75
CRKN,Crown Electrokinetics,BUILDING,Bldg-Constr Prds/Misc,72,NASDAQ,2.83,-4.3,-0.13,24,-35.9,37,18,B,E,D-,29
CSTE,Caesarstone Ltd,BUILDING,Bldg-Constr Prds/Misc,72,NASDAQ,12.51,-1.3,-0.17,59,-13.3,38,42,B,C,B,57
DOOR,Masonite International,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,99.94,-0.3,-0.26,85,-16.3,80,28,B,B,E,65
EFOI,Energy Focus Inc,BUILDING,Bldg-Constr Prds/Misc,72,NASDAQ,1.58,-7.6,-0.13,159,-97.2,41,6,B,E,E,12
FBHS,Fortune Brands Hme & Sec,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,94.59,0.7,0.65,835,57.3,90,42,B,A,C,82
FRTA,Forterra Inc,BUILDING,Bldg-Constr Prds/Misc,72,NASDAQ,23.56,0.4,0.09,237,74.2,55,75,B,B,E,77
GCP,G C P Applied Tech Inc,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,31.97,-0.1,-0.02,219,-75.3,57,96,B,C,A-,81
GFF,Griffon Corporation,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,22.3,0.3,0.06,282,86,72,30,B,C,B-,61
JELD,Jeld-Wen Holding Inc,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,23.71,-0.3,-0.06,253,-37.6,53,31,B,B,D-,49
JHX,James Hardie Ind Plc Adr,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,34,1.4,0.47,35,2.5,91,52,B,A,E,81
LYTS,L S I Industries Inc,BUILDING,Bldg-Constr Prds/Misc,72,NASDAQ,7.48,-0.2,-0.02,25,-48.4,78,35,B,B,B,68
MAS,Masco Corp,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,63.67,0.5,0.31,1298,-1,81,75,B,-,C,74
MHK,Mohawk Industries Inc,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,158.8,0.1,0.19,241,-34.2,72,32,B,C,D+,57
MWA,Mueller Water Products,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,12.77,-0.9,-0.11,792,14,67,30,B,B,D+,56
NX,Quanex Building Products,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,21.84,-0.7,-0.16,63,-32.8,74,42,B,B,B-,71
OC,Owens Corning,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,91.09,1.2,1.08,434,-35,92,52,B,B,C,84
PGTI,P G T Innovations Inc,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,18.87,-1.3,-0.24,149,-14.7,53,27,B,B,D-,48
RETO,Reto Eco-Solutions Inc,BUILDING,Bldg-Constr Prds/Misc,72,NASDAQ,1.05,-3.7,-0.04,625,-76.8,2,81,B,E,B+,36
SPB,Spectrum Brands Hldgs,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,90.87,1,0.9,251,1.9,34,72,B,C,D+,62
SSD,Simpson Manufacturing,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,111.85,-1.3,-1.52,87,-36.6,90,75,B,A,D+,88
SWIM,Latham Group Inc,BUILDING,Bldg-Constr Prds/Misc,72,NASDAQ,16.97,-0.2,-0.04,287,-60.6,8,26,B,B,E,34
TGLS,Tecnoglass Inc,BUILDING,Bldg-Constr Prds/Misc,72,NASDAQ,20.51,-3.7,-0.78,151,-77.2,94,98,B,A,B-,95
TILE,Interface Inc,BUILDING,Bldg-Constr Prds/Misc,72,NASDAQ,13.35,-0.6,-0.08,172,16.5,52,65,B,C,B,65
TREX,Trex Company Inc,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,95.66,0.1,0.05,841,11.5,96,37,B,A,D-,82
VIEW,View Inc Cl A,BUILDING,Bldg-Constr Prds/Misc,72,NASDAQ,2.67,-1.5,-0.04,766,-35.3,28,3,B,E,E,18
WMS,Advanced Drainage Systms,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,115.14,0.1,0.1,407,69.3,28,83,B,A,B-,81
WTS,Watts Water Technologies,BUILDING,Bldg-Constr Prds/Misc,72,NYSE,155.32,-0.8,-1.33,156,44.1,92,72,B,B,C-,83
PFIN,P & F Industries Cl A,BUILDING,Bldg-Hand Tools,163,NASDAQ,6.09,-2.1,-0.13,24,-59.8,50,48,D,E,C,38
SCX,Starrett L S Co,BUILDING,Bldg-Hand Tools,163,NYSE,9.33,2.1,0.19,26,10,37,93,D,B,D,62
SNA,Snap On Inc,BUILDING,Bldg-Hand Tools,163,NYSE,211.56,0.6,1.36,324,74.9,81,69,D,A,D-,70
SWK,Stanley Black & Decker,BUILDING,Bldg-Hand Tools,163,NYSE,174.22,-1.1,-1.92,2211,146.9,68,39,D,B,B,58
TBLT,Toughbuilt Industries,BUILDING,Bldg-Hand Tools,163,NASDAQ,0.28,-3.5,-0.01,550,-69.9,16,6,D,D,E,1
TTC,Toro Co,BUILDING,Bldg-Hand Tools,163,NYSE,97.06,0,-0.02,202,-31,68,42,D,B,C,58
ACM,Aecom Technology Corp,BUILDING,Bldg-Heavy Construction,99,NYSE,70.07,0.3,0.22,244,-50.4,68,86,C+,C,B-,77
AENZ,Aenza S A A,BUILDING,Bldg-Heavy Construction,99,NYSE,1.82,0,0,0,-98.7,17,48,C+,D,A,45
AGX,Argan Inc,BUILDING,Bldg-Heavy Construction,99,NYSE,38.25,0.8,0.3,66,3.3,64,28,C+,B,D-,51
BBU,Brookfield Bus Ptnrs LP,BUILDING,Bldg-Heavy Construction,99,NYSE,45.91,3.7,1.62,10,2.5,52,65,C+,D,C,67
DRTT,Dirtt Environmental Soln,BUILDING,Bldg-Heavy Construction,99,NASDAQ,1.6,-2.4,-0.04,28,-56.3,4,9,C+,E,D-,6
ENG,Englobal Corp,BUILDING,Bldg-Heavy Construction,99,NASDAQ,1,-5,-0.05,209,-58.7,39,3,C+,E,D,14
FLR,Fluor Corp,BUILDING,Bldg-Heavy Construction,99,NYSE,21.79,-1.3,-0.28,1151,3,67,89,C+,E,B+,75
GLDD,Great Lakes Dredge&Dock,BUILDING,Bldg-Heavy Construction,99,NASDAQ,13.57,-0.9,-0.13,132,2.9,75,39,C+,C,D,58
GVA,Granite Construction Inc,BUILDING,Bldg-Heavy Construction,99,NYSE,35.46,-2.2,-0.79,105,-39,39,60,C+,D,C,54
HIL,Hill International Inc,BUILDING,Bldg-Heavy Construction,99,NYSE,2.05,0.5,0.01,171,29.5,37,32,C+,D,C,36
J,Jacobs Engineering Group,BUILDING,Bldg-Heavy Construction,99,NYSE,132.44,1.8,2.33,371,-5.2,82,69,C+,C,D-,70
KBR,K B R Inc,BUILDING,Bldg-Heavy Construction,99,NYSE,45.51,1.4,0.61,852,7.9,90,92,C+,C,C-,90
MTZ,Mastec Inc,BUILDING,Bldg-Heavy Construction,99,NYSE,85.2,-2.3,-2.03,330,-12.2,83,42,C+,B,D,66
ORN,Orion Group Holdings Inc,BUILDING,Bldg-Heavy Construction,99,NYSE,3.1,-3.2,-0.1,70,-30.7,24,15,C+,D,D-,20
PRIM,Primoris Services Corp,BUILDING,Bldg-Heavy Construction,99,NASDAQ,25.93,-2,-0.53,247,-11,72,33,C+,C,B-,53
PWR,Quanta Services Inc,BUILDING,Bldg-Heavy Construction,99,NYSE,103.91,0.8,0.79,809,8.3,89,79,C+,C,D-,81
ROAD,Construction Prtnrs Cl A,BUILDING,Bldg-Heavy Construction,99,NASDAQ,25.98,-3.5,-0.93,227,-3,38,24,C+,C,C,41
SKYH,Sky Harbour Grp Crp Cl A,BUILDING,Bldg-Heavy Construction,99,AMEX,5.86,-6.2,-0.39,37,-70.9,4,14,C+,-,E,9
STRL,Sterling Construction Co,BUILDING,Bldg-Heavy Construction,99,NASDAQ,26.75,0.9,0.23,194,48.6,88,90,C+,C,D,90
TPC,Tutor Perini Corp,BUILDING,Bldg-Heavy Construction,99,NYSE,11.88,-1.7,-0.2,235,15.4,31,25,C+,D,D-,25
WLDN,Willdan Group Inc,BUILDING,Bldg-Heavy Construction,99,NASDAQ,30.4,-2.3,-0.72,61,-19,58,22,C+,D,D-,27
CVCO,Cavco Industries Inc,BUILDING,Bldg-Mobile/Mfg & Rv,128,NASDAQ,274.23,1.5,4.03,31,10.2,96,93,C-,B,E,90
LCII,L C I Industries,BUILDING,Bldg-Mobile/Mfg & Rv,128,NYSE,121.32,-2.5,-3.16,90,-22.4,72,30,C-,A,D-,66
PATK,Patrick Industries Inc,BUILDING,Bldg-Mobile/Mfg & Rv,128,NASDAQ,67.71,-3,-2.09,177,-9.9,94,30,C-,A,C,72
REVG,Rev Group Inc,BUILDING,Bldg-Mobile/Mfg & Rv,128,NYSE,14.04,1.4,0.19,282,12.4,59,42,C-,C,C,44
SKY,Skyline Champion Corp,BUILDING,Bldg-Mobile/Mfg & Rv,128,NYSE,67.41,-1,-0.71,501,40.5,99,96,C-,A,D,95
THO,Thor Industries Inc,BUILDING,Bldg-Mobile/Mfg & Rv,128,NYSE,95.88,-0.4,-0.4,421,-34.8,83,25,C-,A,E,58
WGO,Winnebago Industries Inc,BUILDING,Bldg-Mobile/Mfg & Rv,128,NYSE,67.24,-0.3,-0.23,335,-31.6,95,39,C-,A,D,77
BZH,Beazer Homes U S A Inc,BUILDING,Bldg-Resident/Comml,87,NYSE,18.27,1.4,0.26,322,8.6,96,48,B-,C,D,69
CCS,Century Communities Inc,BUILDING,Bldg-Resident/Comml,87,NYSE,66.92,1.5,1,232,-6.9,99,69,B-,A,E,88
CHCI,Comstock Holding Cl A,BUILDING,Bldg-Resident/Comml,87,NASDAQ,4.45,0.5,0.02,2,-85.5,97,60,B-,A,C-,77
DFH,Dream Finders Homes Cl A,BUILDING,Bldg-Resident/Comml,87,NASDAQ,18.28,-0.2,-0.03,92,-41.5,93,37,B-,B,D-,68
DHI,D R Horton Inc,BUILDING,Bldg-Resident/Comml,87,NYSE,90.71,1.4,1.26,3114,19.4,99,60,B-,A,E,86
GRBK,Green Brick Partners Inc,BUILDING,Bldg-Resident/Comml,87,NYSE,23.38,0.1,0.03,170,-48.6,94,39,B-,A,C+,80
HGSH,China H G S Real Estate,BUILDING,Bldg-Resident/Comml,87,NASDAQ,1.98,1,0.02,105,-84.5,30,42,B-,B,C-,45
HOV,Hovnanian Ent Cl A,BUILDING,Bldg-Resident/Comml,87,NYSE,98.74,1.3,1.22,38,-42.8,66,92,B-,-,B-,71
KBH,K B Home,BUILDING,Bldg-Resident/Comml,87,NYSE,42.44,2.3,0.96,1029,-32.6,98,52,B-,A,C,88
LEN,Lennar Corp Cl A,BUILDING,Bldg-Resident/Comml,87,NYSE,97.47,1.9,1.78,1316,-35.8,97,52,B-,A,E,80
LENB,Lennar Corp Cl B,BUILDING,Bldg-Resident/Comml,87,NYSE,81.51,1.9,1.49,87,7.4,97,65,B-,A,C-,90
LGIH,L G I Homes Inc,BUILDING,Bldg-Resident/Comml,87,NASDAQ,125.06,1.5,1.89,151,-2,99,31,B-,A,D+,74
LSEA,Landsea Homes Corp,BUILDING,Bldg-Resident/Comml,87,NASDAQ,7.28,0.1,0.01,16,-65.3,99,25,B-,A,D+,66
MDC,M D C Holdings Inc,BUILDING,Bldg-Resident/Comml,87,NYSE,47.93,3.7,1.69,872,153.4,91,32,B-,A,D+,73
MHO,M I Homes Inc,BUILDING,Bldg-Resident/Comml,87,NYSE,52.68,-0.2,-0.11,359,51.3,98,32,B-,A,C,75
MTH,Meritage Homes Corp,BUILDING,Bldg-Resident/Comml,87,NYSE,100.73,0.6,0.62,289,7,99,52,B-,A,E,75
NVR,N V R Inc,BUILDING,Bldg-Resident/Comml,87,NYSE,5495.36,2.4,130.09,15,-2.5,91,85,B-,A,D,87
PHM,Pulte Group Inc,BUILDING,Bldg-Resident/Comml,87,NYSE,54.29,2.1,1.1,3577,107.2,98,77,B-,A,C+,94
TMHC,Taylor Morrison Hme,BUILDING,Bldg-Resident/Comml,87,NYSE,31.17,1.6,0.5,364,-28.1,93,77,B-,C,D,85
TOL,Toll Brothers Inc,BUILDING,Bldg-Resident/Comml,87,NYSE,60,1.4,0.83,1339,-0.8,92,65,B-,B,C-,86
TPH,Tri Pointe Homes Inc,BUILDING,Bldg-Resident/Comml,87,NYSE,24.29,2,0.47,767,-1.6,96,72,B-,B,E,86
XIN,Xinyuan Real Estate Ads,BUILDING,Bldg-Resident/Comml,87,NYSE,0.72,0,0,97,-37,39,6,B-,D,C+,27
BCC,Boise Cascade Company,BUILDING,Bldg-Wood Prds,10,NYSE,81.61,7.4,5.66,927,345.4,86,97,A+,B,B-,99
LPX,Louisiana Pacific Corp,BUILDING,Bldg-Wood Prds,10,NYSE,70.25,2.3,1.6,828,-2.4,98,93,A+,A,B-,99
UFPI,U F P Industries Inc,BUILDING,Bldg-Wood Prds,10,NASDAQ,80.66,-0.2,-0.13,123,-25.4,98,83,A+,A,D+,99
WFG,West Fraser Timber Ltd,BUILDING,Bldg-Wood Prds,10,NYSE,97.46,2.6,2.51,318,60.7,39,95,A+,B,D-,91
AXTA,Axalta Coating Systems,BUILDING,Chemicals-Paints,122,NYSE,29.53,1.4,0.42,2988,112,40,44,C,B,E,40
PPG,P P G Industries,BUILDING,Chemicals-Paints,122,NYSE,158.52,0.7,1.17,1552,106.9,46,55,C,B,D-,54
RPM,R P M International Inc,BUILDING,Chemicals-Paints,122,NYSE,89.17,0.7,0.66,318,-9.7,54,60,C,B,C-,65
SHW,Sherwin-Williams Co,BUILDING,Chemicals-Paints,122,NYSE,294.25,0.4,1.16,777,-27.5,64,75,C,B,E,62
ABM,A B M Industries Inc,BUSINS SVC,Bldg-Maintenance & Svc,164,NYSE,41.75,-0.7,-0.31,207,-30,86,39,D,C,B,66
BV,Brightview Holdings Inc,BUSINS SVC,Bldg-Maintenance & Svc,164,NYSE,13.39,-0.1,-0.01,257,60.5,73,25,D,C,E,38
EJH,E Home Househld Svc Hldg,BUSINS SVC,Bldg-Maintenance & Svc,164,NASDAQ,0.75,-2.3,-0.02,1100,-24.1,66,1,D,C,E,20
EME,Emcor Group Inc,BUSINS SVC,Bldg-Maintenance & Svc,164,NYSE,117.52,-0.3,-0.31,117,-14.7,84,75,D,B,D,73
FTDR,Frontdoor Inc,BUSINS SVC,Bldg-Maintenance & Svc,164,NASDAQ,36.96,0.5,0.2,509,11,74,23,D,-,B,38
IBP,Installed Building Prod,BUSINS SVC,Bldg-Maintenance & Svc,164,NYSE,110.45,-0.8,-0.93,89,-25.6,96,31,D,A,C,72
IESC,I E S Holdings Inc,BUSINS SVC,Bldg-Maintenance & Svc,164,NASDAQ,45.54,-7.8,-3.88,23,69.4,94,52,D,A,C,81
MG,Mistras Group Inc,BUSINS SVC,Bldg-Maintenance & Svc,164,NYSE,6.7,-0.6,-0.04,41,-22.7,69,16,D,D,B,42
MYRG,M Y R Group Inc,BUSINS SVC,Bldg-Maintenance & Svc,164,NASDAQ,92.21,-2.8,-2.7,47,-29.6,96,87,D,C,D+,80
ROL,Rollins Inc,BUSINS SVC,Bldg-Maintenance & Svc,164,NYSE,31.56,1.7,0.53,1071,-22.1,80,28,D,A,C-,60
TMX,Terminix Global Holdings,BUSINS SVC,Bldg-Maintenance & Svc,164,NYSE,43.79,1.4,0.6,509,-49.7,63,42,D,C,C+,55
VEC,Vectrus Inc,BUSINS SVC,Bldg-Maintenance & Svc,164,NYSE,45.09,0.1,0.05,17,-65.2,93,35,D,B,B-,69
ADTH,AdTheorent Holdng Co Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,5.77,-0.3,-0.02,73,-66.1,8,13,C-,-,D-,13
ANTE,Airnet Technology Ads,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,1.56,0.6,0.01,9,-70.8,69,14,C-,D,D+,29
