Symbol,Name,Sector,Industry Name,Ind Group Rank,Exchange,Current Price,Price % Chg,Price $ Chg,Volume (1000s),Vol % Chg vs 50-Day,EPS Rating,RS Rating,Ind Group RS,SMR Rating,A/D Rating,Comp Rating
GTHX,G1 Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,9.97,-3.6,-0.37,342,-39.5,6,11,D-,D,C-,6
HALO,Halozyme Therapeutics,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,35.07,-0.2,-0.08,480,-28.7,70,25,D-,A,C+,61
HARP,Harpoon Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,4.92,-5.6,-0.29,130,-35.5,25,9,D-,D,C+,18
HCM,Hutchmed China Ltd Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,27.08,-1.6,-0.44,80,-62.1,5,28,D-,D,B-,25
HCWB,Hcw Biologics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,2.15,-1.2,-0.03,6,-95.3,17,8,D-,E,C,11
HEPA,Hepion Pharmaceuticals,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.98,-1.5,-0.02,205,-70.3,50,14,D-,-,D-,21
HGEN,Humanigen Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,2.39,-8.3,-0.22,599,-55.3,2,1,D-,E,D+,3
HILS,Hillstream Biopharma Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,4.04,2.4,0.1,414,-65.1,5,92,D-,-,-,47
HOOK,Hookipa Pharma Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.4,-9.4,-0.15,374,44,8,1,D-,E,E,1
HOTH,Hoth Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.56,-6.7,-0.04,254,-95.5,35,6,D-,-,E,4
HOWL,Werewolf Therapeutics,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,7.88,-7.4,-0.63,45,-38.6,2,9,D-,-,C,7
HRMY,Harmony Biosciences Hldg,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,37.96,1.1,0.4,187,-22.6,73,86,D-,-,B-,69
HROW,Harrow Health Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,7.75,-2.5,-0.2,40,-36.6,8,28,D-,D,D-,22
HRTX,Heron Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,8.23,-6.4,-0.57,1148,-26.8,28,15,D-,E,B,23
HSTO,Histogen Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.23,-8.4,-0.02,1009,48.8,49,1,D-,-,E,6
HTBX,Heat Biologics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,2.79,-6.8,-0.2,105,-56.1,38,8,D-,E,D-,8
HUMA,Humacyte Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,5.04,-8.9,-0.49,203,-54.4,4,10,D-,-,E,1
HZNP,Horizon Therap Public,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,93.65,-0.7,-0.68,812,-16.5,83,42,D-,A,D,69
IBIO,Ibio Inc,MEDICAL,Medical-Biomed/Biotech,169,AMEX,0.43,-4.5,-0.02,1886,-37,51,5,D-,D,D-,15
IBRX,Immunitybio Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,5.76,-5.5,-0.34,653,-53.7,12,9,D-,E,D+,2
ICPT,Intercept Pharmaceutical,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,16.4,-3,-0.51,453,-19.6,48,29,D-,E,B,35
ICVX,Icosavax Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,14.84,-9.2,-1.5,93,18.8,2,8,D-,E,C,7
IDRA,Idera Pharmaceuticals,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.58,-2.8,-0.02,206,-81.5,41,9,D-,E,B-,20
IDYA,IDEAYA Biosciences Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,16.27,-4.9,-0.83,156,-27.1,11,24,D-,E,B-,19
IFRX,Inflarx N.V.,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.46,-6,-0.22,106,-68,27,39,D-,-,C+,30
IGMS,I G M Biosciences Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,17.02,-4.3,-0.77,329,24.4,2,1,D-,-,C,3
IKNA,Ikena Oncology Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,11.37,16.1,1.58,343,239.7,1,15,D-,-,C+,8
IKT,Inhibikase Therapeutics,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.37,-2.1,-0.03,23,-91.6,2,8,D-,D,B-,11
IMAB,I-Mab Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,23.41,-12,-3.2,287,-40,8,4,D-,C,E,7
IMCR,Immunocore Hldgs Plc Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,24.27,-2.7,-0.68,58,-45.9,6,16,D-,E,C,7
IMGN,Immunogen Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,5.51,-4.5,-0.26,1110,-71.3,16,29,D-,E,B,22
IMGO,Imago BioSciences Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,19.91,-0.3,-0.05,276,29.7,1,48,D-,-,C+,25
IMMP,Immutep Limited Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,2.92,-1,-0.03,116,-36.8,2,25,D-,E,C+,12
IMMX,Immix Biopharma Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.92,-15,-0.69,1884,-81.8,2,97,D-,-,-,38
IMNM,Immunome Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,8.37,-7.2,-0.65,37,-49.4,24,6,D-,-,D-,6
IMPL,Impel Neuropharma Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,8.1,-6.8,-0.59,158,21.6,2,16,D-,-,C-,7
IMRA,Imara Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.37,-2.1,-0.03,128,-7.2,26,1,D-,-,E,3
IMRN,Immuron Ltd Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.76,-9.8,-0.41,67,-93.7,10,32,D-,E,B,18
IMRX,Immuneering Corp Cl A,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,9.68,-6.2,-0.64,98,56,2,7,D-,-,E,1
IMTX,Immatics N V,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,9.51,-3.8,-0.38,114,7.7,24,24,D-,E,C-,19
IMUX,Immunic Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,13.11,-6.1,-0.85,295,28.1,23,94,D-,-,B-,46
IMV,Imv Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.13,-2.6,-0.03,145,-49.9,11,11,D-,E,D,2
IMVT,Immunovant Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,6.55,-6.3,-0.44,240,-43.8,18,16,D-,-,B-,13
INAB,IN8bio Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.47,-3.1,-0.11,21,-19.1,7,4,D-,-,D+,5
INBX,Inhibrx Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,26.9,-1.4,-0.38,151,-21.5,24,35,D-,-,E,17
INCY,Incyte Corporation,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,74.41,-1,-0.79,1225,-9.5,46,69,D-,C,B-,63
INDP,Indaptus Therapeutics,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,4.78,-3.8,-0.19,63,-72,18,8,D-,-,B,12
INFI,Infinity Pharmaceuticals,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.25,-2.3,-0.03,689,-50.9,36,6,D-,E,E,6
INKT,Mink Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.66,1.4,0.05,69,-21.2,6,1,D-,-,D-,3
INMB,Inmune Bio Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,9.71,-6.9,-0.72,95,-44,6,15,D-,E,D+,9
INO,Inovio Pharmaceuticals,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.84,-7.1,-0.3,3517,-6.9,19,8,D-,D,D-,10
INSM,Insmed Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,22.36,-5.7,-1.35,575,15.5,10,21,D-,E,B,19
INVA,Innoviva Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,16.29,3.1,0.49,506,57.5,96,85,D-,A,E,81
INZY,Inozyme Pharma Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,6.5,-2.9,-0.19,20,-52.3,29,7,D-,-,C,15
IOBT,I O Biotech Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,8.17,-1.6,-0.13,5,-95,2,9,D-,-,B,13
IONS,Ionis Pharmaceuticals,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,31.34,-0.5,-0.17,709,-21.3,8,24,D-,D,B-,18
IOVA,Iovance Biotherapeutics,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,16.52,-2.7,-0.45,1045,-31.2,16,14,D-,-,B+,19
IPA,Immunoprecise Antibodies,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,5.88,-3.9,-0.24,25,-42.8,2,22,D-,E,B-,12
IPHA,Innate Pharma S.A. Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.85,-0.8,-0.03,3,-94.9,2,31,D-,D,C-,14
IPSC,Century Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,12.01,-3,-0.37,90,-2.7,5,9,D-,-,D-,5
IRWD,Ironwood Pharma Cl A,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,11.07,-0.5,-0.06,1082,-25.3,66,42,D-,-,C-,46
ISEE,Iveric bio Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,14.25,-1.3,-0.19,466,-42.6,28,98,D-,-,C,54
ISO,Isoplexis Corporation,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,5.86,-6.7,-0.42,25,-85,1,9,D-,D,B,15
ITCI,Intra-Cellular Therapies,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,48.15,-0.6,-0.29,520,-45.2,21,95,D-,D,A-,66
ITOS,Iteos Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,35.77,-4.9,-1.85,99,-70.3,32,97,D-,-,B,58
ITRM,Iterum Therapeutics plc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.42,11.9,0.05,4373,92,52,8,D-,E,D-,16
IVA,Inventiva S A Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,12.76,-3.5,-0.46,1,-79.6,10,33,D-,E,B-,22
JANX,Janux Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,14.96,-5,-0.78,32,-63.5,2,12,D-,-,E,5
JNCE,Jounce Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,7.26,-4,-0.3,107,-60.9,42,37,D-,E,B+,38
JSPR,Jasper Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,4.9,-11.7,-0.65,85,-51.1,9,11,D-,-,B+,15
JUNS,Jupiter Neurosciences,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0,-,0,0,0,-,1,D-,-,-,6
JUPW,Jupiter Wellness Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.08,3.8,0.04,397,-28.3,2,4,D-,E,B,8
KALA,Kala Pharmaceuticals Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.84,-5.4,-0.05,362,-60.9,26,1,D-,E,C,11
KALV,Kalvista Pharmaceuticals,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,12.56,-1.3,-0.16,112,-19,15,17,D-,E,E,9
KDNY,Chinook Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,12.14,-3,-0.38,104,-51.2,41,44,D-,E,C-,35
KLDO,Kaleido Biosciences Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.74,-5.5,-0.1,106,-7.9,34,1,D-,E,E,2
KMDA,Kamada Ltd,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,6.14,1.1,0.07,20,-64.4,15,60,D-,D,D+,29
KNSA,Kiniksa Pharma Ltd Cl A,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,10.88,-4.9,-0.56,117,-56,36,19,D-,-,A-,30
KNTE,Kinnate Biopharma Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,10,-11.5,-1.3,78,-3.3,1,6,D-,-,D,4
KOD,Kodiak Sciences Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,59.92,-3.8,-2.35,750,214,6,10,D-,-,C-,8
KPRX,Kiora Pharmaceuticals,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.71,-7.4,-0.06,316,-89.7,36,1,D-,E,D-,8
KPTI,Karyopharm Therapeutics,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,9.02,-2.3,-0.22,1384,-7.2,25,94,D-,E,A,59
KRBP,Kiromic Biopharma Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.05,-2.8,-0.03,30,-75.2,21,1,D-,-,D,4
KRON,Kronos Bio Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,8.12,-9.7,-0.88,154,-22.8,15,5,D-,-,C,9
KROS,Keros Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,46.92,-4.9,-2.42,75,-30.1,13,86,D-,E,B,43
KRTX,Karuna Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,109.54,-2.8,-3.2,67,-45,2,42,D-,-,D+,22
KRYS,Krystal Biotech Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,55.85,-5.4,-3.19,86,-79.9,7,55,D-,-,B-,30
KTRA,Kintara Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.44,-1.8,-0.01,269,-57.4,30,4,D-,-,E,6
KTTA,Pasithea Therapeutics,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.24,-9.5,-0.13,793,-90.5,2,6,D-,-,D,3
KURA,Kura Oncology Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,13.35,-2.6,-0.35,846,48.4,16,16,D-,-,C,15
KYMR,Kymera Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,42.57,-5,-2.22,152,-40.5,2,22,D-,D,C,21
KZIA,Kazia Therapeutics Adr,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,6.83,-0.9,-0.06,8,-68.1,37,16,D-,E,E,19
KZR,Kezar Life Sciences Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,12.61,-3.1,-0.41,170,-74.6,16,99,D-,-,A,62
LABP,Landos Biopharma Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.07,-7.5,-0.25,84,25.4,31,1,D-,-,C+,13
LBPH,Longboard Pharmaceutical,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,4.01,-4.1,-0.17,6,-81.3,1,7,D-,-,D,3
LBPS,4D pharma plc Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,4.22,5.1,0.21,8,-47.6,38,7,D-,-,E,12
LCTX,Lineage Cell Therap Inc,MEDICAL,Medical-Biomed/Biotech,169,AMEX,1.51,-3.2,-0.05,445,-54.9,28,14,D-,D,B,29
LEGN,Legend Biotech Corp Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,41.28,-3.9,-1.69,199,-62.2,14,87,D-,E,C,44
LGND,Ligand Pharmaceuticals,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,122.26,-0.2,-0.28,79,0.5,89,29,D-,A,B,64
LGVN,Longeveron Inc Cl A,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,6.82,-11.2,-0.86,320,-96.8,2,98,D-,E,C,28
LIAN,Lianbio ADS,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.8,-8.2,-0.34,47,-76.8,24,1,D-,-,D-,6
LIFE,Atyr Pharma Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,5.58,-3.5,-0.2,79,-53.6,36,87,D-,D,C+,52
LIXT,Lixte Biotechnology Hdgs,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.87,-6.5,-0.13,22,-99.2,17,24,D-,-,B-,18
LJPC,La Jolla Pharmaceutical,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,4.61,0.5,0.03,55,-54,58,75,D-,-,B-,54
LMNL,Liminal Biosciences Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.91,-4.7,-0.04,46,-78.5,38,3,D-,E,E,3
LOGC,Logicbio Therapeutics,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.7,-53.7,-0.81,4753,5489.8,33,2,D-,E,D,11
LPCN,Lipocine Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.01,-2.9,-0.03,152,-67.8,39,24,D-,E,C,28
LPTX,Leap Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,2,-5.7,-0.12,1135,-40.3,16,77,D-,E,C-,30
LQDA,Liquidia Corporation,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,5.81,-3.2,-0.19,184,-60.4,47,99,D-,E,C,65
LTRN,Lantern Pharma Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,6.73,-4.8,-0.34,30,-64,12,12,D-,-,D+,8
LUMO,Lumos Pharma Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,9.95,-0.7,-0.07,51,50.1,9,52,D-,E,A,33
LVTX,Lava Therapeutics N V,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,5.62,-4.1,-0.24,1,-92.3,5,16,D-,E,B-,15
LXRX,Lexicon Pharmaceuticals,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.11,-5.2,-0.17,291,-44.2,46,14,D-,E,C-,18
LYEL,Lyell Immunopharma Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,5.64,-5.7,-0.34,245,-54.7,12,3,D-,D,D+,10
LYRA,Lyra Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,4.46,-0.7,-0.03,31,-46.1,5,11,D-,E,C-,7
MACK,Merrimack Pharmaceutical,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,5.97,5.9,0.33,94,160.7,41,69,D-,-,B+,50
MBIO,Mustang Bio Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.11,-6.9,-0.08,649,-33.2,38,5,D-,-,E,11
MBOT,Microbot Medical Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,5.87,-3,-0.18,71,-96.5,18,25,D-,-,D-,18
MBRX,Moleculin Biotech Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.52,-1.9,-0.03,71,-72.2,48,7,D-,-,D-,16
MCRB,Seres Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,7.77,-6.4,-0.54,360,-64,33,30,D-,D,B,32
MDGL,Madrigal Pharmaceuticals,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,61.66,-1.4,-0.89,294,110.6,20,15,D-,-,C-,16
MDNA,Medicenna Therapeutics,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.79,1.7,0.03,203,30.3,2,16,D-,-,B-,12
MDWD,Mediwound Ltd,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,2.33,-3.3,-0.08,106,-4.7,12,13,D-,E,C,10
MDXH,Mdxhealth S A Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,8.35,-0.6,-0.05,6,-64.8,27,18,D-,E,D-,18
MEIP,M E I Pharma Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.81,-6.2,-0.12,2356,45.3,20,15,D-,D,D-,17
MESO,Mesoblast Limited Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,4.14,-1.2,-0.05,25,-88.5,37,13,D-,D,D-,21
MGNX,MacroGenics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,11.37,-4.9,-0.59,298,-3.9,22,9,D-,D,C-,11
MGTA,Magenta Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.08,-8.9,-0.3,154,-43.7,36,5,D-,-,C,16
MGTX,Meiragtx Holdings Plc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,14.08,-5.3,-0.79,137,-5.1,9,37,D-,E,C+,27
MIRM,Mirum Pharmaceuticals,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,18.68,-1.4,-0.27,49,-49.3,9,88,D-,-,A-,54
MIRO,Miromatrix Medical Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.9,-4.4,-0.18,22,-26.3,12,3,D-,E,D-,1
MITO,Stealth Biotherapeutics,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.67,-2.6,-0.02,62,-33.2,47,10,D-,E,D,20
MNKD,Mannkind Corp,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.63,-4,-0.15,1603,-1,30,30,D-,-,D,26
MNMD,Mind Medicine Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.11,-8.7,-0.11,2745,-40.3,2,4,D-,-,E,2
MNOV,Medicinova Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,2.5,-1.6,-0.04,229,-34.2,34,15,D-,-,D+,17
MNPR,Monopar Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,2.66,-9.2,-0.27,10,-42.1,15,9,D-,-,D-,5
MOLN,Molecular Partnrs AG Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,28.68,-1.3,-0.38,5,-91,25,98,D-,D,A+,73
MOR,Morphosys AG Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,7.8,-5.6,-0.46,42,-48.5,31,9,D-,B,D-,24
MORF,Morphic Holding Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,40.63,-4.8,-2.03,98,-3.6,9,26,D-,E,D+,11
MREO,Mereo Biopharma Grp Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.31,-7.1,-0.1,540,-28.3,1,9,D-,-,D-,4
MRKR,Marker Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.59,-7.7,-0.05,326,-52.2,35,2,D-,E,D+,12
MRNA,Moderna Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,170.43,-1.3,-2.32,4705,-54.6,69,18,D-,C,E,32
MRNS,Marinus Pharmaceuticals,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,10.18,-1,-0.11,84,-15.2,20,23,D-,D,C,25
MRSN,Mersana Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,4.28,-8.8,-0.42,1255,66.2,4,4,D-,E,D,1
MRTX,Mirati Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,117.5,-4.5,-5.52,279,-18.2,24,19,D-,D,B-,28
MRUS,Merus N V,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,24.95,-1.3,-0.34,55,-66.7,27,77,D-,E,B-,52
MRVI,Maravai Lifesciences ClA,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,30.66,3,0.89,1654,54.8,63,19,D-,A,C-,53
MTCR,Metacrine Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.53,-8.5,-0.05,2045,-44.4,4,1,D-,-,C-,3
MTEM,Molecular Templates,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,2.92,-6.7,-0.21,115,-50,26,5,D-,E,C,7
MTNB,Matinas Biopharma Hldgs,MEDICAL,Medical-Biomed/Biotech,169,AMEX,0.71,-1.4,-0.01,774,-15.9,29,21,D-,E,C,23
MTP,Midatech Pharma Plc Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.01,-2.9,-0.03,37,-71.7,45,10,D-,E,D-,12
MYMD,Mymd Pharmaceuticals Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,4.35,-5.6,-0.26,51,-45.4,17,22,D-,-,C-,18
MYNZ,Mainz Biomed B V,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,14,-8.4,-1.28,243,-63,8,99,D-,-,B,41
MYOV,Myovant Sciences Ltd,MEDICAL,Medical-Biomed/Biotech,169,NYSE,12.65,-6.5,-0.89,583,-5.4,39,14,D-,-,D+,22
NAUT,Nautilus Biotechnology,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.96,-3.9,-0.16,386,1,39,10,D-,-,B-,20
NAVB,Navidea Biopharma Inc,MEDICAL,Medical-Biomed/Biotech,169,AMEX,0.96,-0.6,-0.01,12,-78.6,37,12,D-,E,E,9
NBIX,Neurocrine Biosciences,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,78.62,-0.8,-0.6,295,-52,86,25,D-,A,B+,63
NBRV,Nabriva Therapeutics Plc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.48,-6.8,-0.04,286,-60.4,49,2,D-,D,D,18
NBSE,NeuBase Therapeutics Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,1.46,-15.1,-0.26,155,-0.3,16,3,D-,-,E,2
NBTX,Nanobiotix S A Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,8.42,5.4,0.43,3,-44.2,42,14,D-,E,C-,24
NBY,Novabay Pharmaceuticals,MEDICAL,Medical-Biomed/Biotech,169,AMEX,0.32,2.4,0.01,157,-80.3,43,7,D-,E,E,7
NCNA,Nucana Plc Ads,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,2.86,-4.7,-0.14,381,51.3,13,60,D-,-,B+,34
NERV,Minerva Neurosciences,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.79,-1.3,-0.01,121,-45.3,13,5,D-,D,E,7
NEXI,Neximmune Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,2.88,-8.4,-0.27,58,31.9,9,1,D-,-,D-,3
NGM,Ngm Biopharmaceuticals,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,15.44,-4.6,-0.75,103,-49.8,24,20,D-,E,B+,22
NKTR,Nektar Therapeutics,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,10.49,-5.2,-0.58,2270,47.3,15,15,D-,E,B-,13
NKTX,Nkarta Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,9.6,-6.5,-0.67,239,-5,6,5,D-,E,C-,5
NLSP,NLS Pharmaceutics Ltd,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.93,-3.1,-0.03,81,-98.2,2,3,D-,-,E,2
NLTX,Neoleukin Therapeutics,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,3.42,-7.3,-0.27,198,11.2,6,5,D-,-,B-,7
NMTC,Neuroone Medical Techno,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,2.07,-1.4,-0.03,20,-55.3,9,8,D-,E,C-,2
NMTR,9 Meters Biopharma Inc,MEDICAL,Medical-Biomed/Biotech,169,NASDAQ,0.71,-6,-0.05,1587,17.4,46,14,D-,-,D+,22
NNVC,Nanoviricides Inc,MEDICAL,Medical-Biomed/Biotech,169,AMEX,2.43,-4.2,-0.11,44,-63.8,26,11,D-,-,E,9
