Symbol,Name,Sector,Industry Name,Ind Group Rank,Exchange,Current Price,Price % Chg,Price $ Chg,Volume (1000s),Vol % Chg vs 50-Day,EPS Rating,RS Rating,Ind Group RS,SMR Rating,A/D Rating,Comp Rating
LCUT,Lifetime Brands Inc,CONSUMER,Hsehold-Appliances/Wares,167,NASDAQ,14.34,-3.2,-0.48,12,-38.6,40,44,D,C,E,35
MIDD,Middleby Corp,CONSUMER,Hsehold-Appliances/Wares,167,NASDAQ,185.76,-0.5,-0.99,141,-50.6,85,84,D,A,B-,88
NWL,Newell Brands Inc,CONSUMER,Hsehold-Appliances/Wares,167,NASDAQ,23.54,0.3,0.08,2069,-6.9,48,39,D,B,A-,53
TUP,Tupperware Brands Corp,CONSUMER,Hsehold-Appliances/Wares,167,NYSE,15.07,-2.3,-0.36,256,-48.2,49,15,D,-,C,22
VIOT,Viomi Tech Co Cl A Ads,CONSUMER,Hsehold-Appliances/Wares,167,NASDAQ,2.13,-5.8,-0.13,132,-58.3,73,4,D,B,C+,26
WBT,Welbilt Inc,CONSUMER,Hsehold-Appliances/Wares,167,NYSE,23.78,0,0,837,-4.2,66,91,D,C,B-,83
WEBR,Weber Inc Cl A,CONSUMER,Hsehold-Appliances/Wares,167,NYSE,10.99,-0.2,-0.02,266,-28.4,80,16,D,-,D,30
WHR,Whirlpool Corp,CONSUMER,Hsehold-Appliances/Wares,167,NYSE,210.62,1,2.14,387,-11.3,59,48,D,B,E,50
BSET,Bassett Furniture Inds,CONSUMER,Hsehold/Office Furniture,162,NASDAQ,17.75,-0.9,-0.16,105,77.3,35,28,D,C,D,27
CIX,Compx Intl Inc,CONSUMER,Hsehold/Office Furniture,162,AMEX,22.55,2.2,0.48,1,-64.1,85,90,D,C,C,83
FLXS,Flexsteel Industries Inc,CONSUMER,Hsehold/Office Furniture,162,NASDAQ,23.62,-4.7,-1.17,16,-32.8,10,20,D,B,C+,29
HNI,H N I Corporation,CONSUMER,Hsehold/Office Furniture,162,NYSE,41.5,-1.2,-0.5,69,-23.1,50,87,D,C,C-,65
HOFT,Hooker Furnishings Corp,CONSUMER,Hsehold/Office Furniture,162,NASDAQ,22.55,0.4,0.09,28,-24.4,25,20,D,D,C-,19
KBAL,Kimball Intl Inc Cl B,CONSUMER,Hsehold/Office Furniture,162,NASDAQ,9.84,-1.5,-0.15,50,-52.7,13,24,D,E,D,14
KEQU,Kewaunee Scientific Corp,CONSUMER,Hsehold/Office Furniture,162,NASDAQ,14.76,-0.9,-0.13,6,151.9,2,91,D,E,B+,51
LEG,Leggett & Platt Inc,CONSUMER,Hsehold/Office Furniture,162,NYSE,39.33,-1.9,-0.77,1195,19.6,63,30,D,B,B,51
MLKN,Millerknoll Inc,CONSUMER,Hsehold/Office Furniture,162,NASDAQ,38.16,-1.5,-0.6,230,-36.5,39,52,D,B,D-,45
NL,N L Industries,CONSUMER,Hsehold/Office Furniture,162,NYSE,6.95,0.5,0.04,27,71.4,42,91,D,C,C+,74
NTZ,Natuzzi Spa Adr,CONSUMER,Hsehold/Office Furniture,162,NYSE,11.45,2.8,0.31,15,112.3,41,20,D,D,E,24
NVFY,Nova Lifestyle Inc,CONSUMER,Hsehold/Office Furniture,162,NASDAQ,1.7,6.3,0.1,74,45,24,15,D,E,C,11
PRPL,Purple Innovation Cl A,CONSUMER,Hsehold/Office Furniture,162,NASDAQ,7.56,-11.1,-0.94,1739,4,8,2,D,B,C-,8
SCS,Steelcase Inc,CONSUMER,Hsehold/Office Furniture,162,NYSE,12.26,-0.6,-0.07,631,1.9,23,42,D,E,C,31
TPX,Tempur Sealy Intl Inc,CONSUMER,Hsehold/Office Furniture,162,NYSE,40.19,0.1,0.04,914,-39.8,92,77,D,A,D-,86
VIRC,Virco Manufacturing Co,CONSUMER,Hsehold/Office Furniture,162,NASDAQ,3,-0.3,-0.01,1,-79.8,18,42,D,E,D-,23
BBIG,Vinco Ventures Inc,CONSUMER,Leisure-Toys/Games/Hobby,142,NASDAQ,3.36,-4.1,-0.15,23072,-31.4,1,69,D+,E,B-,27
BHAT,BlueHat Interact Ent Tch,CONSUMER,Leisure-Toys/Games/Hobby,142,NASDAQ,0.37,0.3,0,122,-85.9,68,5,D+,A,D-,34
FNKO,Funko Inc Cl A,CONSUMER,Leisure-Toys/Games/Hobby,142,NASDAQ,17.5,-0.9,-0.16,207,-33.3,81,81,D+,B,B-,79
HAS,Hasbro Inc,CONSUMER,Leisure-Toys/Games/Hobby,142,NASDAQ,95.37,0.9,0.84,802,35.8,64,55,D+,B,C+,68
JAKK,Jakks Pacific Inc,CONSUMER,Leisure-Toys/Games/Hobby,142,NASDAQ,9.43,3.7,0.34,45,-48.9,44,27,D+,E,B-,31
MAT,Mattel Inc,CONSUMER,Leisure-Toys/Games/Hobby,142,NASDAQ,21.53,0.8,0.17,1657,-32.1,39,75,D+,B,B,71
YVR,Liquid Media Group Ltd,CONSUMER,Leisure-Toys/Games/Hobby,142,NASDAQ,0.77,-8.9,-0.08,99,-78,23,6,D+,E,D-,2
CHD,Church & Dwight Inc,CONSUMER,Soap & Clng Preparatns,114,NYSE,103.33,1.2,1.18,1309,7.5,85,91,C,B,C-,84
CLX,Clorox Co,CONSUMER,Soap & Clng Preparatns,114,NYSE,167.04,-1,-1.71,909,-5.9,42,48,C,B,C-,51
DSEY,Diversey Holdings Ltd,CONSUMER,Soap & Clng Preparatns,114,NASDAQ,11.45,0.1,0.01,643,-1.5,34,17,C,-,C+,31
ECL,Ecolab Inc,CONSUMER,Soap & Clng Preparatns,114,NYSE,192.44,0.4,0.78,977,23.7,76,29,C,B,D-,56
OBCI,Ocean Bio Chem Inc,CONSUMER,Soap & Clng Preparatns,114,NASDAQ,9.5,0,0,4,-50.1,62,27,C,B,C-,52
BHE,Benchmark Electronics,ELECTRNCS,Elec-Contract Mfg,98,NYSE,24.17,0.3,0.08,177,91.8,69,37,C+,D,D-,50
ELTK,Eltek Ltd,ELECTRNCS,Elec-Contract Mfg,98,NASDAQ,3.83,-4.3,-0.17,11,6.5,13,17,C+,C,C+,25
FLEX,Flex Ltd,ELECTRNCS,Elec-Contract Mfg,98,NASDAQ,16.78,2.4,0.4,4511,45.2,72,39,C+,B,E,52
FN,Fabrinet,ELECTRNCS,Elec-Contract Mfg,98,NYSE,102.21,0.6,0.59,497,261.9,88,83,C+,B,C,89
JBL,Jabil Inc,ELECTRNCS,Elec-Contract Mfg,98,NYSE,63.14,1.5,0.94,1034,24.4,93,89,C+,B,E,82
KE,Kimball Electronics Inc,ELECTRNCS,Elec-Contract Mfg,98,NASDAQ,19.27,-1.2,-0.24,44,-33.4,63,25,C+,C,C,44
KTCC,Key Tronic Corp,ELECTRNCS,Elec-Contract Mfg,98,NASDAQ,5.99,-4.3,-0.27,109,528.5,23,31,C+,C,D,33
LWLG,Lightwave Logic Inc,ELECTRNCS,Elec-Contract Mfg,98,NASDAQ,7.06,-7.5,-0.57,1057,-12.1,2,18,C+,-,E,8
NSYS,Nortech Systems Inc,ELECTRNCS,Elec-Contract Mfg,98,NASDAQ,9.72,-4,-0.41,2,-25.4,67,91,C+,E,C,69
PLXS,Plexus Corp,ELECTRNCS,Elec-Contract Mfg,98,NASDAQ,78.58,0.4,0.28,109,49.4,63,32,C+,C,D-,49
SANM,Sanmina Corp,ELECTRNCS,Elec-Contract Mfg,98,NASDAQ,40.06,0.1,0.03,578,114.7,57,81,C+,D,B,70
SGMA,Sigmatron International,ELECTRNCS,Elec-Contract Mfg,98,NASDAQ,8.26,3.6,0.29,75,-95.8,74,94,C+,C,D-,75
SYPR,Sypris Solutions Inc,ELECTRNCS,Elec-Contract Mfg,98,NASDAQ,2.09,-5.7,-0.13,24,-73.8,42,16,C+,D,C+,32
TTMI,T T M Technologies Inc,ELECTRNCS,Elec-Contract Mfg,98,NASDAQ,13.69,0.7,0.09,439,-30,61,48,C+,C,B-,60
ACTG,Acacia Research Corp,ELECTRNCS,Elec-Misc Products,146,NASDAQ,4.47,-0.7,-0.03,198,-24.7,71,22,D+,A,D-,46
ALOT,Astronova Inc,ELECTRNCS,Elec-Misc Products,146,NASDAQ,13.91,-2.6,-0.36,2,-78.5,42,44,D+,D,C,46
CETX,Cemtrex Inc,ELECTRNCS,Elec-Misc Products,146,NASDAQ,0.72,-3.3,-0.02,214,-52.5,23,9,D+,E,C+,16
DAKT,Daktronics Inc,ELECTRNCS,Elec-Misc Products,146,NASDAQ,4.75,-1.4,-0.07,79,-63.6,16,29,D+,D,B,32
DLB,Dolby Laboratories Inc,ELECTRNCS,Elec-Misc Products,146,NYSE,87.97,0.1,0.09,228,-26.3,69,39,D+,A,A,69
EMAN,Emagin Corporation,ELECTRNCS,Elec-Misc Products,146,AMEX,1.18,-8.5,-0.11,328,-63.6,41,7,D+,E,B-,18
EMKR,Emcore Corp,ELECTRNCS,Elec-Misc Products,146,NASDAQ,5.64,-1.1,-0.06,266,-18.2,67,25,D+,A,D-,51
GLW,Corning Inc,ELECTRNCS,Elec-Misc Products,146,NYSE,42.74,1.4,0.57,3247,-6.4,60,84,D+,A,B,77
IDCC,Interdigital Inc,ELECTRNCS,Elec-Misc Products,146,NASDAQ,68.02,0.9,0.64,86,9.9,41,55,D+,C,B,61
IMMR,Immersion Corporation,ELECTRNCS,Elec-Misc Products,146,NASDAQ,5.09,-3.2,-0.17,311,-67.3,42,11,D+,A,D,32
INTT,Intest Corporation,ELECTRNCS,Elec-Misc Products,146,AMEX,10.96,2.8,0.3,77,-8.2,65,48,D+,C,C,60
ITI,Iteris Inc,ELECTRNCS,Elec-Misc Products,146,NASDAQ,3.78,-3.8,-0.15,98,-43.8,15,15,D+,D,C-,21
KN,Knowles Corporation,ELECTRNCS,Elec-Misc Products,146,NYSE,21.5,0.5,0.11,684,-0.4,83,77,D+,C,D,78
LINK,Interlink Electronics,ELECTRNCS,Elec-Misc Products,146,NASDAQ,10.66,4.5,0.46,8,-26.4,47,65,D+,D,B,58
LPL,L G Display Co Ltd,ELECTRNCS,Elec-Misc Products,146,NYSE,8.38,1.2,0.1,507,-11.5,30,32,D+,C,E,37
MICT,Mict Inc,ELECTRNCS,Elec-Misc Products,146,NASDAQ,0.65,-4.6,-0.03,341,-59,31,5,D+,D,D-,16
MVIS,Microvision Inc,ELECTRNCS,Elec-Misc Products,146,NASDAQ,3.15,-9.4,-0.33,5213,10.5,2,2,D+,E,D-,1
NEON,Neonode Inc,ELECTRNCS,Elec-Misc Products,146,NASDAQ,5.68,-0.7,-0.04,23,-58,34,19,D+,D,E,16
NNDM,Nano Dimension Ltd Ads,ELECTRNCS,Elec-Misc Products,146,NASDAQ,3.73,-2,-0.08,6587,8.1,50,9,D+,D,C-,31
NTIP,Network 1 Technologies,ELECTRNCS,Elec-Misc Products,146,AMEX,2.71,1.9,0.05,9,-62.1,40,29,D+,C,C,38
OLED,Universal Display Corp,ELECTRNCS,Elec-Misc Products,146,NASDAQ,153.06,0,0.05,268,-16.1,90,19,D+,A,C,64
REFR,Research Frontiers Inc,ELECTRNCS,Elec-Misc Products,146,NASDAQ,1.42,-6,-0.09,40,-43.6,33,12,D+,D,D-,19
RELL,Richardson Electrs,ELECTRNCS,Elec-Misc Products,146,NASDAQ,12.28,-1.4,-0.18,73,-46.4,69,98,D+,C,B-,85
RESN,Resonant Inc,ELECTRNCS,Elec-Misc Products,146,NASDAQ,1.42,-3.1,-0.05,541,1,17,8,D+,E,D-,2
ST,Sensata Technologies Hdg,ELECTRNCS,Elec-Misc Products,146,NYSE,57.41,0.2,0.14,1251,86.1,54,65,D+,A,C,62
STRC,Sarcos Tech & Robotics,ELECTRNCS,Elec-Misc Products,146,NASDAQ,6.29,-1.9,-0.12,111,-42.8,31,21,D+,E,B,25
SYNA,Synaptics Inc,ELECTRNCS,Elec-Misc Products,146,NASDAQ,221,3.1,6.63,586,82.9,91,97,D+,A,B-,90
TRMB,Trimble Inc,ELECTRNCS,Elec-Misc Products,146,NASDAQ,72.74,-0.3,-0.24,748,-10.1,87,32,D+,B,D+,63
TROO,Troops Inc,ELECTRNCS,Elec-Misc Products,146,NASDAQ,4.53,-0.7,-0.03,7,-88.3,20,98,D+,E,B,39
VHC,Virnetx Holding Corp,ELECTRNCS,Elec-Misc Products,146,NYSE,2.09,-7.5,-0.17,156,-60.9,38,9,D+,C,C,22
VISL,Vislink Technologies Inc,ELECTRNCS,Elec-Misc Products,146,NASDAQ,0.92,-6.1,-0.06,548,-33.3,49,6,D+,E,D-,19
WATT,Energous Corporation,ELECTRNCS,Elec-Misc Products,146,NASDAQ,1.16,-4.2,-0.05,569,-47.3,36,8,D+,E,D,17
ZBRA,Zebra Technologies Corp,ELECTRNCS,Elec-Misc Products,146,NASDAQ,517.11,1.5,7.63,301,22.2,97,65,D+,A,D+,85
BNSO,Bonso Electronic Intl,ELECTRNCS,Elec-Scientific/Msrng,166,NASDAQ,3.84,5.5,0.2,0,-95.8,59,13,D,B,B-,39
CAMT,Camtek Ltd,ELECTRNCS,Elec-Scientific/Msrng,166,NASDAQ,36.08,0.7,0.24,357,49,99,81,D,A,E,82
CGNX,Cognex Corp,ELECTRNCS,Elec-Scientific/Msrng,166,NASDAQ,65.95,-0.6,-0.42,419,-4.5,62,21,D,B,C,44
CYBE,Cyberoptics Corp,ELECTRNCS,Elec-Scientific/Msrng,166,NASDAQ,37.32,-0.9,-0.33,18,-47,90,77,D,B,E,80
FARO,Faro Technologies Inc,ELECTRNCS,Elec-Scientific/Msrng,166,NASDAQ,53.29,-2.6,-1.41,55,20,59,19,D,D,D,33
IPGP,I P G Photonics Corp,ELECTRNCS,Elec-Scientific/Msrng,166,NASDAQ,149.08,-1.7,-2.6,192,15.2,56,24,D,B,C+,43
ITRI,Itron Inc,ELECTRNCS,Elec-Scientific/Msrng,166,NASDAQ,60.33,-1.2,-0.73,232,10,43,18,D,D,E,16
KEYS,Keysight Technologies,ELECTRNCS,Elec-Scientific/Msrng,166,NYSE,171.44,1.4,2.38,800,-2.9,90,79,D,A,D,79
LUNA,Luna Innovations Inc,ELECTRNCS,Elec-Scientific/Msrng,166,NASDAQ,7.2,-0.8,-0.06,74,-29.6,79,17,D,B,D+,44
NOVT,Novanta Inc,ELECTRNCS,Elec-Scientific/Msrng,166,NASDAQ,138.97,-0.6,-0.9,105,22.5,90,44,D,B,A-,81
SLNH,Soluna Holdings Inc,ELECTRNCS,Elec-Scientific/Msrng,166,NASDAQ,8.75,-4.3,-0.39,60,-64.9,8,31,D,B,B-,31
SMIT,Schmitt Industries Inc,ELECTRNCS,Elec-Scientific/Msrng,166,NASDAQ,5.29,3.9,0.2,52,165.2,17,52,D,D,C-,33
VPG,Vishay Precision Group,ELECTRNCS,Elec-Scientific/Msrng,166,NYSE,32,0,-0.01,57,115.8,86,42,D,C,B,71
AIRG,Airgain Inc,ELECTRNCS,Electronic-Parts,90,NASDAQ,9.22,-2.5,-0.24,20,-61.3,30,13,B-,C,C-,31
APH,Amphenol Corp Cl A,ELECTRNCS,Electronic-Parts,90,NYSE,80.32,1.5,1.2,1776,21.2,82,87,B-,A,E,81
ARW,Arrow Electronics Inc,ELECTRNCS,Electronic-Parts,90,NYSE,129.69,4.3,5.38,629,105.1,69,86,B-,B,D,82
AVT,Avnet Inc,ELECTRNCS,Electronic-Parts,90,NASDAQ,41.54,2.3,0.93,562,38.1,78,72,B-,C,B,85
BELFA,Bel Fuse Inc Cl A,ELECTRNCS,Electronic-Parts,90,NASDAQ,15.83,0,0,0,0,36,75,B-,C,B-,69
BELFB,Bel Fuse Inc Cl B,ELECTRNCS,Electronic-Parts,90,NASDAQ,12.64,0.3,0.04,25,-39.1,35,28,B-,C,C,43
IGC,India Globalization Cptl,ELECTRNCS,Electronic-Parts,90,AMEX,1,4.2,0.04,320,-39,9,13,B-,E,D,8
IIVI,Ii-Vi Incorporated,ELECTRNCS,Electronic-Parts,90,NASDAQ,64.45,1.2,0.79,716,-22.5,75,39,B-,B,E,55
LASR,Nlight Inc,ELECTRNCS,Electronic-Parts,90,NASDAQ,19.75,-3.2,-0.65,129,-7.2,36,16,B-,C,E,34
LFUS,Littelfuse Inc,ELECTRNCS,Electronic-Parts,90,NASDAQ,257.86,-5,-13.65,189,227.9,84,52,B-,B,B-,84
MEI,Methode Electronics Inc,ELECTRNCS,Electronic-Parts,90,NYSE,44.3,0.5,0.2,78,-32.5,66,65,B-,B,D-,66
NPTN,Neophotonics Corp,ELECTRNCS,Electronic-Parts,90,NYSE,15.25,-0.7,-0.11,622,2.4,8,98,B-,E,B,61
NVEC,N V E Corp,ELECTRNCS,Electronic-Parts,90,NASDAQ,60.42,0.2,0.14,12,-27.5,57,29,B-,B,E,41
PKE,Park Aerospace Corp,ELECTRNCS,Electronic-Parts,90,NYSE,13.29,-1.2,-0.16,42,-18.4,81,52,B-,B,C,74
TAIT,Taitron Components Inc,ELECTRNCS,Electronic-Parts,90,NASDAQ,3.6,-0.3,-0.01,14,-42.3,91,27,B-,B,D-,61
TEL,Te Connectivity Ltd,ELECTRNCS,Electronic-Parts,90,NYSE,148.38,3.7,5.28,1517,40.1,77,69,B-,A,E,70
TRNS,Transcat Inc,ELECTRNCS,Electronic-Parts,90,NASDAQ,82.64,-13,-12.36,224,648.5,95,99,B-,C,B+,97
VICR,Vicor Corp,ELECTRNCS,Electronic-Parts,90,NASDAQ,93.94,0.4,0.41,111,-40.9,95,26,B-,B,C,64
VSH,Vishay Intertechnology,ELECTRNCS,Electronic-Parts,90,NYSE,20.9,1.8,0.36,426,-15.2,82,42,B-,B,C+,76
WCC,Wesco International Inc,ELECTRNCS,Electronic-Parts,90,NYSE,125.45,0.8,0.99,153,-35,93,91,B-,B,A,97
ACA,Arcosa Inc,ENERGY,Energy-Alternative/Other,86,NYSE,45.34,-2.5,-1.15,115,-2.4,38,25,B-,C,D+,34
ADN,Advent Technologies Cl A,ENERGY,Energy-Alternative/Other,86,NASDAQ,4.15,-5.9,-0.26,164,-31.9,2,5,B-,B,E,19
ALTO,Alto Ingredients Inc,ENERGY,Energy-Alternative/Other,86,NASDAQ,5.14,-3.5,-0.19,1280,-2.3,10,39,B-,E,B-,35
AMRC,Ameresco Inc Cl A,ENERGY,Energy-Alternative/Other,86,NYSE,49.19,-1.6,-0.81,490,90.2,88,20,B-,C,D+,51
AMRS,Amyris Inc,ENERGY,Energy-Alternative/Other,86,NASDAQ,4.51,-3.1,-0.15,4165,-24.5,21,2,B-,-,C-,15
AMTX,Aemetis Inc,ENERGY,Energy-Alternative/Other,86,NASDAQ,8.96,-6.3,-0.6,455,-20.7,21,20,B-,-,D+,26
AQN,Algonquin Power & Utlty,ENERGY,Energy-Alternative/Other,86,NYSE,14.29,0.7,0.11,1419,-30.6,65,35,B-,B,D-,64
AY,Atlantica Sust Infra plc,ENERGY,Energy-Alternative/Other,86,NASDAQ,32.43,-0.2,-0.08,301,-29.4,14,25,B-,D,D-,30
BE,Bloom Energy Corp Cl A,ENERGY,Energy-Alternative/Other,86,NYSE,14.88,-2.1,-0.32,2723,12.8,8,10,B-,-,D-,7
BEP,Brookfield Ren Prtnrs LP,ENERGY,Energy-Alternative/Other,86,NYSE,33.1,-0.7,-0.24,177,-56,27,26,B-,D,D+,33
BEPC,Brookfield Renewable ClA,ENERGY,Energy-Alternative/Other,86,NYSE,33.71,-0.5,-0.18,485,-27.5,69,22,B-,D,C,45
BLDP,Ballard Power Systems,ENERGY,Energy-Alternative/Other,86,NASDAQ,9.97,-6.8,-0.73,5560,48.3,4,11,B-,E,C-,9
BLNK,Blink Charging Co,ENERGY,Energy-Alternative/Other,86,NASDAQ,19.89,-4.7,-0.98,821,-55.6,1,12,B-,D,D,19
BWEN,Broadwind Inc,ENERGY,Energy-Alternative/Other,86,NASDAQ,1.7,-8.1,-0.15,218,5.4,23,6,B-,E,D+,12
CGRN,Capstone Green Energy Cp,ENERGY,Energy-Alternative/Other,86,NASDAQ,3.62,-4.3,-0.16,49,-52.7,23,11,B-,E,E,17
CHPT,Chargepoint Hldgs Cl A,ENERGY,Energy-Alternative/Other,86,NYSE,13.49,-5.2,-0.74,6882,-22.7,53,11,B-,E,D-,33
CLIR,Clearsign Technologies,ENERGY,Energy-Alternative/Other,86,NASDAQ,1.26,0.8,0.01,4,-97.5,15,8,B-,-,D-,11
CLNE,Clean Energy Fuels Corp,ENERGY,Energy-Alternative/Other,86,NASDAQ,6.11,-3.9,-0.25,2379,-20.4,69,17,B-,E,B-,39
CREG,China Recycling Energy,ENERGY,Energy-Alternative/Other,86,NASDAQ,5.3,-2.8,-0.15,31,-53.1,35,21,B-,E,A-,37
CWEN,Clearway Energy Inc Cl C,ENERGY,Energy-Alternative/Other,86,NYSE,33.07,0.1,0.02,229,-34.7,20,75,B-,D,C-,56
CWENA,Clearway Energy Inc Cl A,ENERGY,Energy-Alternative/Other,86,NYSE,30.21,-0.1,-0.04,75,-62.7,18,72,B-,D,C+,55
ELLO,Ellomay Capital Ltd,ENERGY,Energy-Alternative/Other,86,AMEX,24.68,-4.9,-1.27,2,85.9,6,25,B-,C,D,33
EVA,Enviva Inc,ENERGY,Energy-Alternative/Other,86,NYSE,71.34,-1,-0.73,146,7.5,56,95,B-,B,D+,81
FCEL,Fuelcell Energy Inc,ENERGY,Energy-Alternative/Other,86,NASDAQ,4.18,-6.4,-0.29,18942,-12.6,36,7,B-,E,D-,15
FLNC,Fluence Energy Inc Cl A,ENERGY,Energy-Alternative/Other,86,NASDAQ,17.97,-6.2,-1.19,1202,42.9,11,10,B-,E,D+,16
FREY,Freyr Battery,ENERGY,Energy-Alternative/Other,86,NYSE,8.9,-5.5,-0.52,768,-39.8,2,33,B-,-,D+,25
GPRE,Green Plains Inc,ENERGY,Energy-Alternative/Other,86,NASDAQ,31.27,-2.3,-0.72,865,62.1,23,69,B-,D,C,54
HTOO,Fusion Fuel Green Cl A,ENERGY,Energy-Alternative/Other,86,NASDAQ,5.73,9.1,0.48,240,242.3,31,3,B-,-,E,15
IEA,Infrastructure andEngAlt,ENERGY,Energy-Alternative/Other,86,NASDAQ,8.87,-3.9,-0.36,165,-55.6,25,18,B-,-,D,24
KEN,Kenon Holdings Ltd,ENERGY,Energy-Alternative/Other,86,NYSE,55.3,-2,-1.13,27,-8.4,45,99,B-,A,A-,91
LEU,Centrus Energy Corp Cl A,ENERGY,Energy-Alternative/Other,86,AMEX,42.99,-0.6,-0.28,97,-29.8,40,97,B-,-,E,60
MNTK,Montauk Renewables Inc,ENERGY,Energy-Alternative/Other,86,NASDAQ,10.68,-1.4,-0.15,88,64,33,89,B-,C,C-,64
NEP,Nextera Energy Prtn Lp,ENERGY,Energy-Alternative/Other,86,NYSE,76.07,0.7,0.51,411,6.5,9,37,B-,C,E,37
NMG,Nouveau Monde Graphite,ENERGY,Energy-Alternative/Other,86,NYSE,7.42,0.4,0.03,47,-55.8,1,20,B-,-,C,20
OEG,Orbital Energy Group Inc,ENERGY,Energy-Alternative/Other,86,NASDAQ,1.59,-5.4,-0.09,989,-39.3,9,6,B-,D,D-,17
OPTT,Ocean Power Technologies,ENERGY,Energy-Alternative/Other,86,AMEX,1.1,-4.3,-0.05,210,-73,33,7,B-,E,D,25
ORA,Ormat Technologies Inc,ENERGY,Energy-Alternative/Other,86,NYSE,66.19,-2.2,-1.49,240,7.4,45,30,B-,D,D+,30
ORGN,Origin Materials Inc,ENERGY,Energy-Alternative/Other,86,NASDAQ,5.09,-4,-0.21,775,-8.3,69,17,B-,-,D+,36
PLUG,Plug Power Inc,ENERGY,Energy-Alternative/Other,86,NASDAQ,21.85,-4.6,-1.06,17688,-1.8,14,15,B-,C,D,25
REGI,Renewable Energy Grp Inc,ENERGY,Energy-Alternative/Other,86,NASDAQ,38.43,-6.1,-2.52,505,11.1,67,14,B-,B,B-,55
REX,Rex American Resources,ENERGY,Energy-Alternative/Other,86,NYSE,99.49,-2.4,-2.4,17,-11.2,66,91,B-,C,B,93
RNW,ReNew Energy Global Cl A,ENERGY,Energy-Alternative/Other,86,NASDAQ,6.31,4.3,0.26,2224,247.5,4,13,B-,-,B-,20
TPIC,Tpi Composites Inc,ENERGY,Energy-Alternative/Other,86,NASDAQ,11.17,-7.7,-0.93,616,-30,16,1,B-,D,B-,15
AMR,Alpha Metallurgical Res,ENERGY,Energy-Coal,2,NYSE,69.85,-5.1,-3.78,239,6.6,59,99,A+,E,B-,91
ARCH,Arch Resources Inc,ENERGY,Energy-Coal,2,NYSE,105.38,2.1,2.12,352,22.1,69,98,A+,E,B,94
AREC,American Resources,ENERGY,Energy-Coal,2,NASDAQ,1.82,-4.8,-0.09,501,-52,8,21,A+,-,B+,34
ARLP,Alliance Res Partners Lp,ENERGY,Energy-Coal,2,NASDAQ,13.68,-3.3,-0.47,507,13.2,59,99,A+,B,B-,94
BTU,Peabody Energy Corp,ENERGY,Energy-Coal,2,NYSE,12.29,2.6,0.31,5787,48.7,41,99,A+,E,C+,67
CEIX,Consol Energy Inc,ENERGY,Energy-Coal,2,NYSE,24.04,0.6,0.14,268,-3.3,21,99,A+,D,B-,67
CNX,CNX Resources Corp,ENERGY,Energy-Coal,2,NYSE,15.71,2.3,0.36,3691,65.8,68,89,A+,A,B,96
HCC,Warrior Met Coal Inc,ENERGY,Energy-Coal,2,NYSE,28.3,-0.3,-0.1,303,-26.6,69,96,A+,D,B,94
HNRG,Hallador Energy Co,ENERGY,Energy-Coal,2,NASDAQ,2.45,-0.2,-0.01,74,-49.2,39,77,A+,E,C+,66
METC,Ramaco Resources Inc,ENERGY,Energy-Coal,2,NASDAQ,13.19,1.7,0.22,191,-37.1,69,99,A+,C,B-,91
NC,Nacco Industries Cl A,ENERGY,Energy-Coal,2,NYSE,30.89,0.6,0.19,9,10.7,65,87,A+,B,C-,86
NRP,Natural Resource Pts Lp,ENERGY,Energy-Coal,2,NYSE,37,-0.8,-0.31,19,-21,66,99,A+,A,B+,98
SXC,Suncoke Energy Inc,ENERGY,Energy-Coal,2,NYSE,7.11,2.7,0.19,713,45,69,72,A+,D,B-,84
ARRY,Array Technologies Inc,ENERGY,Energy-Solar,196,NASDAQ,10.39,-4.5,-0.5,3131,19.7,23,8,E,B,D,15
AZRE,Azure Power Global Ltd,ENERGY,Energy-Solar,196,NYSE,13.91,-6.1,-0.9,77,-57.6,50,12,E,E,D-,22
CSIQ,Canadian Solar Inc,ENERGY,Energy-Solar,196,NASDAQ,26.59,-4.3,-1.2,520,-43.9,89,16,E,B,B-,47
DQ,Daqo New Energy Corp Ads,ENERGY,Energy-Solar,196,NYSE,37.83,-4.5,-1.8,506,-59.1,95,10,E,A,C+,62
ENPH,Enphase Energy Inc,ENERGY,Energy-Solar,196,NASDAQ,140.14,-1.8,-2.53,1957,-7.3,99,21,E,A,D,62
FSLR,First Solar Inc,ENERGY,Energy-Solar,196,NASDAQ,76.42,-1.6,-1.28,945,-7.4,32,24,E,D,C+,24
HLGN,Heliogen Inc,ENERGY,Energy-Solar,196,NYSE,3.86,8.6,0.31,633,20.2,8,3,E,-,E,2
ISUN,Isun Inc,ENERGY,Energy-Solar,196,NASDAQ,5.15,-4.5,-0.25,36,-82.6,41,10,E,D,C-,22
JKS,Jinkosolar Hldg Co Ads,ENERGY,Energy-Solar,196,NYSE,42.56,-5.2,-2.33,599,-46.4,21,32,E,C,C,23
MAXN,Maxeon SolarTechnologies,ENERGY,Energy-Solar,196,NASDAQ,9.55,-6.3,-0.64,509,7.5,38,7,E,E,E,5
NOVA,Sunnova Energy Intl Inc,ENERGY,Energy-Solar,196,NYSE,19,-5.1,-1.02,2024,-4.3,22,9,E,D,D+,13
RUN,Sunrun Inc,ENERGY,Energy-Solar,196,NASDAQ,24.68,-5.1,-1.33,8242,54.7,7,7,E,D,B-,13
